resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
DXME-RIME-MEVO_KATOME,Installations pour la protection de l'isolation des transformateurs contre l'humidité,Equipment,General,Heures machine,6.38,6.38,6.38,6.38,1,EUR,231.54,36.2958,24,24,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,DISPOSITIFS DE DISTRIBUTION ET SOUS-STATIONS,DISPOSITIFS DE DISTRIBUTION OUVERTS 6-750 KV,a4b59f120f41
MEKA-ME-KARI-KATO_KAKAKARI,"Fil d'aluminium en alliage de marque AMZ, diamètre 3,0-5,8 mm",Material,General,t,18857.75,18857.75,18857.75,18857.75,1,EUR,27.11,0.0,24,24,TRAVAUX DE CONSTRUCTION,Lignes électriques,"LIGNES DE TRANSPORT D'ÉLECTRICITÉ DE 0,38 À 35 KV ET SOUS-STATIONS DE TRANSFORMA","LIGNES AÉRIENNES DE TRANSPORT D'ÉLECTRICITÉ DE 0,38 À 35 KV",3a1a0e9bd53f
MEVO-ME-KARI-KATO_KAKARIME,"Vanne en acier, diamètre nominal 50 mm",Material,General,pièce,182.44,182.44,182.44,182.44,1,EUR,243.25,1.3333,24,24,INSTALLATION DE L'ÉQUIPEMENT,"Compresseurs, pompes et ventilateurs",POMPES,"POMPES À VIDE, DE MINE ET ARTÉSIENNES",0c0e8242b121
DXME-RIME-MEVO_KATOME,"Électricité : consommation 13,2 kWh/machine-heure",Electricity,Electricity,Heures machine,1.7,1.7,1.7,1.7,1,EUR,61.54,36.2958,24,24,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,DISPOSITIFS DE DISTRIBUTION ET SOUS-STATIONS,DISPOSITIFS DE DISTRIBUTION OUVERTS 6-750 KV,4d3497b92a48
RIME-RI-KATO-KARI_KAKAKANE,"Fil de montage NV-1 0,75-600",Material,General,1000 m,104.22,104.22,104.22,104.22,1,EUR,1.29,0.0138,24,24,INSTALLATION DE L'ÉQUIPEMENT,Équipements de communication,COMMUNICATIONS DE SERVICE DANS LES TRANSPORTS FERROVIAIRES,LIGNES DE COMMUNICATION CÂBLÉES,5d2037c2e672
DXME-MELI-KAPU_MEDXRI,"Électricité : consommation 5,68 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.73,0.73,0.73,0.73,1,EUR,37.92,52.0142,24,24,TRAVAUX DE CONSTRUCTION,Réseaux extérieurs d'alimentation en eau,POSE DE CONDUITES,TUYAUX EN POLYÉTHYLÈNE,0cae6f15ce3d
KAME-LI-MESA-METO_KAKAKARI,Goupilles en fil métallique,Material,General,kg,3.83,3.83,3.83,3.83,1,EUR,62.26,16.2658,24,24,TRAVAUX DE CONSTRUCTION,Tunnels et métros,DISPOSITION DE LA VOIE,CONSTRUCTION D'UNE VOIE DANS UN TUNNEL,4364a9b612f8
MEVO-RI-KAPU-KADX,Accessoires pour puits et systèmes d'évacuation des eaux pluviales et d'égouts (éléments de puits),Abstract Material,General,m,1693.14,1434.5,1730.09,1730.09,2,EUR,1730.09,1.0,24,9,TRAVAUX DE CONSTRUCTION,Égouts - réseaux extérieurs,PUITS D'ÉGOUT,Installation de puits ronds préfabriqués et soudés en matériaux polymères,a5c4aa3f7601
RISA-RI-KAME-KANE_MEKARIME,"Pince pour fil de contact bout à bout, section du fil de contact 85-150 mm2, dimensions 120 x 39 x 31,5 mm",Material,General,pièce,60.44,60.44,60.44,60.44,1,EUR,98.56,1.6308,24,24,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ",TRAVAUX DE RECONSTRUCTION ET DE RÉNOVATION DES RÉSEAUX DE CONTACT EXISTANTS SUR ,TRAVAUX DE RECONSTRUCTION ET DE RÉNOVATION EN PROFONDEUR DU RÉSEAU DE CONTACT EX,c2b4259a82db
RISA-RI-KAME-MEME_KAKAKAPU,Cosses pour fils en cuivre 25-35 mm KS-063,Material,General,100 pièces,190.48,190.48,190.48,190.48,1,EUR,182.73,0.9592,24,24,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ",TRAVAUX DE RECONSTRUCTION ET DE RÉNOVATION DES RÉSEAUX DE CONTACT EXISTANTS SUR ,TRAVAUX DE RECONSTRUCTION ET DE RÉNOVATION EN PROFONDEUR DU RÉSEAU DE CONTACT EX,a3cb8cca2921
MEPU-SA-KADX-KASA_KAKAKAME,Nettoyant dégraissant à évaporation rapide,Material,General,l,61.67,61.67,61.67,61.67,1,EUR,445.53,7.225,24,24,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Montage d'armatures précontraintes du système de précontrainte de l'enceinte de ,1e2ed64c973c
DXME-KASA-KAPU_KAMENE,"Ponts roulants électriques, capacité de charge 250 t",Equipment,General,Heures machine,298.64,298.64,298.64,298.64,1,EUR,58732.9,196.6692,24,24,INSTALLATION DE L'ÉQUIPEMENT,Équipement des usines de laminage,ÉQUIPEMENT DE LOCATION,MACHINES À LAMINER LES TÔLES,52c2290d3c96
DXME-KASA-KAPU_KAMENE,"Électricité : consommation 92,07 kW·h/machine-heure",Electricity,Electricity,Heures machine,11.83,11.83,11.83,11.83,1,EUR,2325.73,196.6692,24,24,INSTALLATION DE L'ÉQUIPEMENT,Équipement des usines de laminage,ÉQUIPEMENT DE LOCATION,MACHINES À LAMINER LES TÔLES,8a7d650fef12
DXME-MELI-KAPU_MEDXRI,Appareils à commande automatique pour le soudage bout à bout de tuyaux en plastique d'un diamètre supérieur à 630 mm et inférieur à 1200 mm,Equipment,General,Heures machine,12.32,12.32,12.32,12.32,1,EUR,640.6,52.0142,24,24,TRAVAUX DE CONSTRUCTION,Réseaux extérieurs d'alimentation en eau,POSE DE CONDUITES,TUYAUX EN POLYÉTHYLÈNE,2d452782ee1b
KAME-SA-KAME-KAME,Peintures de marquage routier,Abstract Material,General,t,3.8,3.8,3.8,3.8,1,EUR,0.19,0.0496,24,24,TRAVAUX DE CONSTRUCTION,Routes automobiles,AMÉNAGEMENT DES ROUTES,MARQUAGE,c60db04af273
RITO-SA-KARI-KARI_KAKAVOVO,"Tubes en acier électrosoudés à joint droit en acier de nuance St2, 10, diamètre extérieur 219 mm, épaisseur de paroi 6 mm",Material,Pipes & Fittings,m,47.83,47.83,47.83,47.83,1,EUR,2233.87,46.7083,24,24,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,GAZODUCTS DES VILLES ET DES VILLAGES,ENTRÉES DE CONDUITES DE GAZ DANS LES BÂTIMENTS,9ed9ac8c92d3
MEME-ME-KATO-KANE_KAKAVOPU,"Planches équarries de conifères, humidité naturelle, longueur 2-6,5 m, largeur 100-250 mm, épaisseur 20-22 mm, classe IV",Material,General,m3,358.2,358.2,358.2,358.2,1,EUR,124.62,0.3479,24,24,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE PILOTAGE EFFECTUÉS EN MILIEU MARITIME À PARTIR DE BÂTIMENTS FLOTTANTS,ce43b7799021
DXME-KALI-MEME_KAKARI,"Installations pour la préparation et la distribution de solutions à partir de mélanges secs, capacité jusqu'à 3 m3/min",Equipment,General,Heures machine,3.45,3.45,3.45,3.45,1,EUR,128.61,37.2643,23,23,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",FIXATION DES SOLS,Installation de pieux forés-injectés dans des puits prêts à l'emploi à l'aide de,e6bb7bd7a062
DXME-KAVO-KALI_KAMERI,"Distributeurs de liants minéraux tractés, largeur de pose 2500 mm, capacité 8 m3, débit 80-2000 l/min",Equipment,General,Heures machine,17.62,17.62,17.62,17.62,1,EUR,64.21,3.6448,23,23,TRAVAUX DE CONSTRUCTION,Routes automobiles,CONSTRUCTION DE FONDATIONS ET DE REVÊTEMENTS,VÊTEMENTS DE ROUTE NON RIGIDES,cc71cc990084
DXME-KASA-KANE_KARIDX,"Grues sur chenilles, capacité de charge 350 t",Equipment,General,Heures machine,539.13,539.13,539.13,539.13,1,EUR,6975.12,12.9378,23,23,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",TRAVAUX DE PILOTAGE,TRAVAUX DE FORAGE RÉALISÉS À PARTIR DU SOL,20c36359d79f
MEPU-PU-KAPU-KADX_KAKARISA,"Émail KhV-1100, coloré",Material,General,t,4303.23,4303.23,4303.23,4303.23,1,EUR,5.4,0.0,23,23,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ","ÉQUIPEMENT DE SIGNALISATION, DE CENTRALISATION ET DE BLOCAGE POUR LES CHEMINS DE","SALLE DE CONTRÔLE, CENTRALISATION ÉLECTRIQUE ET AUTO-BLOCAGE",0975fc4acd1b
DXME-KANE-KADX_SAVOME,"Nacelles doubles auto-élévatrices, capacité de charge 630 kg",Equipment,General,Heures machine,0.62,0.62,0.62,0.62,1,EUR,34.72,55.663,23,23,TRAVAUX DE CONSTRUCTION,Travaux de finition,TRAVAUX DE REVÊTEMENT,REVÊTEMENT EXTÉRIEUR DES FAÇADES,a33968e279a0
KAVO-TO-KATO-KAPU_KAKAPUSA,"Fil métallique noir, diamètre 1,6 mm",Material,General,t,2058.19,2058.19,2058.19,2058.19,1,EUR,91.66,0.1111,23,23,TRAVAUX DE CONSTRUCTION,Structures préfabriquées en béton et en béton armé,BÂTIMENTS PRINCIPAUX DES CENTRALES THERMIQUES,Installation de silos,5d1497fee436
PU_MEKAKA_KANEME,Personnel : 25 personnes-heures/machine-heures,Operator,Operators,Heures machine,278.74,165.6,295.71,295.71,2,EUR,77.41,0.3161,23,23,TRAVAUX DE CONSTRUCTION,Travaux de construction sous-marine (plongée),TRAVAUX DE PROFONDINAGE EN MILIEU MARIN,TRAVAUX DE PROFONDINAGE À L'AIDE DE DRAGUES AUTOPROPULSÉES,3eb6a389977c
DXME-RIME-RIRI_PUTORI,"Électricité : consommation 1,32 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.17,0.17,0.17,0.17,1,EUR,3.39,19.9783,23,23,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,DISPOSITIFS DE DISTRIBUTION ET SOUS-STATIONS,DISPOSITIFS DE DISTRIBUTION OUVERTS 6-750 KV,29ce9efb2afe
RIKA-ME-KARI-RIME_KAKANEME,Nœud de fixation des cordes de soutien aux fixations,Material,General,compl,44.68,44.68,44.68,44.68,1,EUR,547.86,12.2609,23,23,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ",RÉSEAUX DE CONTACT SUR LES TRANSPORTS FERROVIAIRES,INSTALLATION DE LA SUSPENSION À CONTACT,2b2276916473
MEVO-ME-KADX-KAME,Robinets à boisseau sphérique en acier pour gaz à passage droit,Abstract Material,General,pièce,380.18,380.18,380.18,380.18,1,EUR,1272.79,3.3478,23,23,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,GAZODUCTS DES VILLES ET DES VILLAGES,INSTALLATION DE ROBINETS ET DE VANNES EN ACIER SUR LES CONDUITES DE GAZ,8300e8e0bb7c
RISA-RI-KAME-MELI_KAKAKAME,Œillet à deux branches KS-013,Material,General,pièce,25.22,25.22,25.22,25.22,1,EUR,35.01,1.3883,23,23,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ",RÉSEAUX DE CONTACT SUR LES TRANSPORTS FERROVIAIRES,INSTALLATION DE LA SUSPENSION À CONTACT,68ab6b9292a1
MEVO-SA-KAVO-KASA,Supports en acier avec chevilles en plastique pour la fixation des radiateurs,Abstract Material,General,100 pièces,509.32,509.32,509.32,509.32,1,EUR,1195.8,2.3478,23,23,TRAVAUX DE CONSTRUCTION,Chauffage - installations internes,APPAREILS DE CHAUFFAGE,Installation de radiateurs en aluminium et bimétalliques,87023d6a2145
RIRI-RI-KARI-KAVO_KAKAMEME,"Support de câble en bande d'acier (KCP) pour installation dans des puits de câbles, longueur 1300 mm",Material,General,pièce,20.67,20.67,20.67,20.67,1,EUR,851.24,41.1826,23,23,TRAVAUX DE CONSTRUCTION,"Installations de communication, de radiodiffusion et de télévision",INSTALLATIONS DE TÉLÉCOMMUNICATIONS FILAIRES,CANALISATION DE CÂBLES,e98f8ec085cb
DXME-MENE-KATO_KAKAME,"Centrales électriques fixes, puissance 1 000 kW",Equipment,General,Heures machine,321.55,321.55,321.55,321.55,1,EUR,95133.94,295.8583,23,23,TRAVAUX DE CONSTRUCTION,Tunnels et métros,MÉTHODE DE TRAVAIL FERMÉE,FORAGE DE TUNNELS ET DE GALERIES,54ced3d12cdc
DXME-KADX-KADX_KAKARI,Grues de pose pour rails de 25 m sur traverses en bois,Equipment,General,Heures machine,318.03,318.03,318.03,318.03,1,EUR,1662.59,5.2278,23,23,TRAVAUX DE CONSTRUCTION,Chemins de fer,STRUCTURE SUPÉRIEURE DES VOIES FERRÉES À ÉCARTEMENT DE 1520 MM,POSE ET DÉMONTAGE DE LA VOIE,9bba993b9879
KAME-TO-KAPU-KAVO_KAKAKAME,Huile pour moteurs de véhicules automobiles M8B,Material,General,kg,3.54,3.54,3.54,3.54,1,EUR,1.33,0.3765,23,23,INSTALLATION DE L'ÉQUIPEMENT,Équipements des centrales nucléaires,INSTALLATIONS NUCLÉAIRES DE PRODUCTION DE VAPEUR,ÉQUIPEMENT AVEC RÉACTEUR ÉNERGÉTIQUE À GRANDE PUISSANCE À CANAL BOILANT (RBMK),a663ed7d4d36
METO-RI-KATO-KAME,Pierre,Abstract Material,General,m3,95.13,93.33,107.13,93.33,2,EUR,6844.91,71.86,23,23,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"AUTRES TYPES DE TRAVAUX DE TERRASSEMENT, TRAVAUX PRÉPARATOIRES, CONNEXES ET DE R",RENFORCEMENT DES PENTES DES OUVRAGES EN TERRE,f00b46a52297
DXME-RIME-RIRI_PUTORI,Installations de traitement sous vide de l'huile de transformateur,Equipment,General,Heures machine,1.61,1.61,1.61,1.61,1,EUR,32.15,19.9783,23,23,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,DISPOSITIFS DE DISTRIBUTION ET SOUS-STATIONS,DISPOSITIFS DE DISTRIBUTION OUVERTS 6-750 KV,1f93650a9b3e
RIKA-RI-KADX-MEKA_KAKAMETO,"Manchon de protection pour câbles de communication, connecteur MC-50",Material,General,pièce,13.23,13.23,13.23,13.23,1,EUR,13.23,1.0,23,23,INSTALLATION DE L'ÉQUIPEMENT,Équipements de communication,LIGNES DE COMMUNICATION,LIGNES DE COMMUNICATION INTERURBAINES PAR CÂBLE,481e4d638cab
MEPU-SA-KADX-KALI_KAKATOME,Solvant R-4A,Material,General,t,4050.23,4050.23,4050.23,4050.23,1,EUR,9.42,0.02,23,23,TRAVAUX DE CONSTRUCTION,Travaux de finition,TRAVAUX DE REVÊTEMENT,REVÊTEMENT DES SURFACES INTÉRIEURES AVEC DES MATÉRIAUX EN FEUILLES,cd3c0fa39e4b
DXME-KALI-MEME_KAKARI,"Électricité : consommation 1,24 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.16,0.16,0.16,0.16,1,EUR,7.56,37.2643,23,23,TRAVAUX DE CONSTRUCTION,"Travaux de battage, puits de forage, consolidation des sols",FIXATION DES SOLS,Installation de pieux forés-injectés dans des puits prêts à l'emploi à l'aide de,7bf980f16adc
RIRI-RI-KARI-RITO_KAMEDXME,Plastifiant Sovol,Material,General,t,2056.15,2056.15,2056.15,2056.15,1,EUR,12.6,0.01,23,23,TRAVAUX DE CONSTRUCTION,Travaux de finition,TRAVAUX DE REVÊTEMENT,REVÊTEMENT DES SURFACES INTÉRIEURES AVEC DES MATÉRIAUX EN FEUILLES,5190de1069f1
DXME-KANE-KADX_SAVOME,"Électricité : consommation 0,99 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.13,0.13,0.13,0.13,1,EUR,7.08,55.663,23,23,TRAVAUX DE CONSTRUCTION,Travaux de finition,TRAVAUX DE REVÊTEMENT,REVÊTEMENT EXTÉRIEUR DES FAÇADES,8115f67903ca
MEPU-TO-KARI-KASA,Peintures silicatées,Abstract Material,General,t,3189.5,3189.5,3189.5,3189.5,1,EUR,82.23,0.0243,23,23,TRAVAUX DE CONSTRUCTION,Travaux de finition,TRAVAUX DE PEINTURE,PEINTURE À L'EAU À L'INTÉRIEUR DES LOCAUX,b87624434277
DXME-KAVO-MEME_MERIKA,"Installations automotrices de battage de pieux pour la mise en place de barrières de sécurité, puissance du marteau jusqu'à 1200 J",Equipment,General,Heures machine,47.93,47.93,47.93,47.93,1,EUR,121.6,2.537,23,23,TRAVAUX DE CONSTRUCTION,Routes automobiles,AMÉNAGEMENT DES ROUTES,BARRIÈRES DE SÉCURITÉ ROUTIÈRES,aacdb75389bc
RITO-SA-KARI-KARI_KAKARILI,"Tubes en acier électrosoudés à joint droit en acier de nuance St2, 10, diamètre extérieur 32 mm, épaisseur de paroi 3 mm",Material,Pipes & Fittings,m,3.97,3.97,3.97,3.97,1,EUR,279.45,70.3183,23,23,TRAVAUX DE CONSTRUCTION,Chauffage et gazoducs - réseaux extérieurs,GAZODUCTS DES VILLES ET DES VILLAGES,ENTRÉES DE CONDUITES DE GAZ DANS LES BÂTIMENTS,02c787e439c3
KAVO-RI-KARI-KATO_KAKATOVO,"Câble à double torsion LK-O, structure 6x19(1+9+9)+1 o.s., marque B, en fil métallique non revêtu, groupe de marquage 1570-1770 N/mm2, diamètre 32,5 mm",Material,Steel & Metal,10 m,139.43,139.43,139.43,139.43,1,EUR,280.08,2.0087,23,23,TRAVAUX DE CONSTRUCTION,Conduites principales et industrielles,POSE DE CONDUITES DANS DES CONDITIONS PARTICULIÈRES,POSE DE CONDUITES DANS LES MARAIS ET À TRAVERS LES OBSTACLES AQUATIQUES,db7783a2f454
DXME-MEME-KARI_KALIRI,"Grues-manipulateurs multifonctionnelles (travaux de chargement et de déchargement, forage à la tarière, levage et déplacement de personnes) à haute maniabilité, capacité de charge jusqu'à 4 t, diamètre de forage jusqu'à 500 mm, profondeur de forage jusqu'à 5 m, nacelle d'une capacité de charge jusqu'à 250 kg",Equipment,General,Heures machine,78.06,78.06,78.06,78.06,1,EUR,234.4,3.003,23,23,TRAVAUX DE CONSTRUCTION,Lignes électriques,LIGNES AÉRIENNES DE TRANSPORT D'ÉLECTRICITÉ DE 35 À 1150 KV,SUPPORTS EN BOIS VL 35-220 KV,4917599d20b2
MERI-RI-KATO-MERI_KAKARIME,Feuille de cuivre M1,Material,General,kg,38.28,38.28,38.28,38.28,1,EUR,152.59,3.9865,23,23,INSTALLATION DE L'ÉQUIPEMENT,Installations électrotechniques,INSTALLATIONS ÉLECTRIQUES DE PUISSANCE ET D'ÉCLAIRAGE,MACHINES ÉLECTRIQUES,e2491bb7bf1f
RISA-ME-KASA-KARI_KAKAKASA,"Cales pour fixation séparée des voies ferrées, type KB-50, KD-50",Material,General,t,6841.65,6841.65,6841.65,6841.65,1,EUR,117747.55,17.2113,23,23,TRAVAUX DE CONSTRUCTION,Chemins de fer,STRUCTURE SUPÉRIEURE DES VOIES FERRÉES À ÉCARTEMENT DE 1520 MM,POSE ET DÉMONTAGE DE LA VOIE,f0ae345fb39c
KAME-LI-MESA-KASA_KAKAMEPU,"Écrous hexagonaux en acier, diamètre du filetage M12 (M14)",Material,General,t,3497.89,3497.89,3497.89,3497.89,1,EUR,6.54,0.01,23,23,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Montage des canaux et des puits d'ancrage des structures des centrales nucléaire,ad30baa000f8
DXME-MELI-KARI_KAKATO,"Appareils à rayons X portables à potentiel constant, plage de réglage de la tension sur le tube à rayons X 100-250 kV, intensité du courant anodique 1-5 mA, épaisseur de transparence jusqu'à 54 mm sur l'acier",Equipment,General,Heures machine,9.56,9.56,9.56,9.56,1,EUR,12.18,1.2741,22,22,TRAVAUX DE CONSTRUCTION,Structures métalliques de construction,TRAVAUX DIVERS,"REVÊTEMENT DE SURFACE, TRAVAUX DE SOUDAGE, POSE DE BOULONS ET AUTRES TRAVAUX",e3dce1024eb0
RIKA-RI-KAME-KAVO_KAKAKAME,"Douilles avec isolation thermorétractable, section 0,5-1,0 mm2",Material,General,100 pièces,108.99,108.99,108.99,108.99,1,EUR,26.87,0.2586,22,22,INSTALLATION DE L'ÉQUIPEMENT,"Équipement de signalisation, de centralisation, de verrouillage et de réseau de ","ÉQUIPEMENT DE SIGNALISATION, DE CENTRALISATION ET DE BLOCAGE POUR LES CHEMINS DE","SALLE DE CONTRÔLE, CENTRALISATION ÉLECTRIQUE ET AUTO-BLOCAGE",c99c885a7843
DXME-KADX-KALI_KAMESA,"Machines de nettoyage de gravats, capacité 600-800 m3/h, non automotrices",Equipment,General,Heures machine,364.13,364.13,364.13,364.13,1,EUR,1246.14,3.4223,22,22,TRAVAUX DE CONSTRUCTION,Chemins de fer,STRUCTURE SUPÉRIEURE DES VOIES FERRÉES À ÉCARTEMENT DE 1520 MM,REMPLACEMENT DES AIGUILLAGES,11c1ddbc26f0
KAME-PU-KATO-KARI_KAKARIME,"Rails ferroviaires pour transport souterrain, type R33",Material,General,t,4211.31,4211.31,4211.31,4211.31,1,EUR,260622.76,61.8864,22,22,TRAVAUX DE CONSTRUCTION,Travaux de creusement de galeries,TRAVAUX DE PERÇAGE DE TUNNELS RÉALISÉS DE MANIÈRE CONVENTIONNELLE,"VOIES FERRÉES PERMANENTES, AIGUILLAGES, DÉVIEURS",1575621b80b9
DXME-KASA-KADX_KAMEDX,"Grues sur châssis spécial de type automobile, capacité de charge 230 t",Equipment,General,Heures machine,341.4,341.4,341.4,341.4,1,EUR,2984.32,8.7414,22,22,INSTALLATION DE L'ÉQUIPEMENT,Équipement des entreprises de l'industrie chimique et pétrolière,ÉQUIPEMENT À USAGE GÉNÉRAL,ÉQUIPEMENT FOURNI ASSEMBLÉ,0d86fc53c152
RISA-ME-KAME-KASA_KAKARIVO,"Traverse en bois résineux imprégné, type II, longueur 1700 mm",Material,General,pièce,39.68,39.68,39.68,39.68,1,EUR,59743.95,1505.4545,22,22,TRAVAUX DE CONSTRUCTION,Travaux de creusement de galeries,TRAVAUX DE PERÇAGE DE TUNNELS RÉALISÉS DE MANIÈRE CONVENTIONNELLE,"VOIES FERRÉES PERMANENTES, AIGUILLAGES, DÉVIEURS",ca9af55d6465
MEPU-PU-KARI-KADX_KATOKARI,Peinture BT-177,Material,General,t,3220.06,3220.06,3220.06,3220.06,1,EUR,10.29,0.01,22,22,TRAVAUX DE CONSTRUCTION,Protection des structures et équipements de construction contre la corrosion,REVÊTEMENT AVEC DES MATÉRIAUX DE PEINTURE ET DE VERNIS,Peinture des surfaces en béton et enduites apprêtées,a6f3aaa3ffb0
KARI-RI-KASA-KAPU_RIKAMERI,"Gravier issu de roches denses pour travaux de construction M 1000, fraction 5(3)-10 mm",Material,General,m3,63.5,63.5,63.5,63.5,1,EUR,758.13,11.9395,22,22,TRAVAUX DE CONSTRUCTION,Routes automobiles,CONSTRUCTION DE PONTS ET DE SOUS-PONT,CONSTRUCTION DE PONTS,49124bf2db38
DXME-KAME-KATO_KARISA,"Racleurs tractés (avec tracteur à chenilles), capacité du godet 15,0 m3",Equipment,General,Heures machine,274.02,274.02,274.02,274.02,1,EUR,1274.94,4.6527,22,22,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"MÉCANISATION DU TRAVAIL DU SOL (À L'AIDE D'EXCAVATRICES, DE RÉCUPÉRATEURS, DE BU",EXPLOITATION DU SOL À L'AIDE DE RÉCUPÉRATEURS,f11c6044e13a
MEPU-ME-KASA-KARI_KAMEKANE,"Colle-mastic polyuréthane monocomposant, volume 310 ml",Material,General,pièce,13.72,13.72,13.72,13.72,1,EUR,464.13,33.8294,22,22,TRAVAUX DE CONSTRUCTION,Travaux de terrassement,"AUTRES TYPES DE TRAVAUX DE TERRASSEMENT, TRAVAUX PRÉPARATOIRES, CONNEXES ET DE R",RENFORCEMENT DES PENTES DES OUVRAGES EN TERRE,24fabf53f630
DXME-KAVO-KATO_KATOME,"Rouleaux compresseurs automoteurs à roues pneumatiques statiques, poids 14 t",Equipment,General,Heures machine,66.01,66.01,66.01,66.01,1,EUR,130.97,1.9841,22,22,TRAVAUX DE CONSTRUCTION,Routes automobiles,CONSTRUCTION DE FONDATIONS ET DE REVÊTEMENTS,REVÊTEMENTS ROUTIERS RIGIDES,f100116f392c
DXME-KALI-KARI_KATORI,"Électricité : consommation 5,91 kW·h/machine-heure",Electricity,Electricity,Heures machine,0.76,0.76,0.76,0.76,1,EUR,2.44,3.2082,22,22,TRAVAUX DE CONSTRUCTION,Tunnels et métros,MÉTHODE DE TRAVAIL FERMÉE,AUTRES TRAVAUX,623e66a5f9aa
DXME-KALI-KARI_KATORI,"Pompes à béton électriques remorquées, débit 10 m3/h",Equipment,General,Heures machine,5.62,5.62,5.62,5.62,1,EUR,18.03,3.2082,22,22,TRAVAUX DE CONSTRUCTION,Tunnels et métros,MÉTHODE DE TRAVAIL FERMÉE,AUTRES TRAVAUX,941fa02036b3
RITO-TO-KATO-KARI_KAKANERI,"Tubes en acier sans soudure, formés à chaud, chanfreinés, en acier de nuance 10, 20, 35, diamètre extérieur 89 mm, épaisseur de paroi 4 mm",Material,Pipes & Fittings,m,32.8,32.8,32.8,32.8,1,EUR,407.35,12.4191,22,22,TRAVAUX DE CONSTRUCTION,Conduites principales et industrielles,NETTOYAGE DE LA CAVITÉ ET ESSAI DES CONDUITES,Essai hydraulique préliminaire des conduites d'un diamètre nominal de 100 à 1400,133d818a0ba2
KAVO-TO-KASA-KARI_KAKAVOME,"Tôles laminées à chaud, nuance d'acier 09G2S, 12G2S, largeur 1200-3000 mm, épaisseur 1-8 mm",Material,General,t,1535.84,1535.84,1535.84,1535.84,1,EUR,4.26,0.03,22,22,TRAVAUX DE CONSTRUCTION,Structures monolithiques en béton et en béton armé,CONSTRUCTIONS DE BÂTIMENTS DE CENTRALES NUCLÉAIRES,Construction des parois courbes du réacteur des centrales nucléaires équipées de,e2bb4c6b4632
KAME-NE-KAME-MEKA,Panneaux de ciment-sciure non poncés,Abstract Material,General,m2,16.22,16.22,16.22,16.22,1,EUR,3716.49,229.0909,22,22,TRAVAUX DE CONSTRUCTION,Structures préfabriquées en béton et en béton armé,CONSTRUCTIONS UTILISANT DES PLAQUES DE CIMENT-COPEAUX,CLOISONS SUR OSSATURE EN BOIS,f0302e1afcb2
KASA-RI-KARI-RIPU_KAKARIME,"Cubes de voie, béton B15, volume 0,006 m3",Material,General,m3,663.37,663.37,663.37,663.37,1,EUR,6053.21,9.125,22,22,TRAVAUX DE CONSTRUCTION,Tunnels et métros,DISPOSITION DE LA VOIE,CONSTRUCTION D'UNE VOIE DANS UN TUNNEL,b0cd2f395989
KAME-TO-KASA-RITO_KAKANERI,"Sodium caustique de marque TR, technique",Material,General,t,3371.39,3371.39,3371.39,3371.39,1,EUR,364.65,0.1124,22,22,INSTALLATION DE L'ÉQUIPEMENT,Équipements thermiques,CHAUDIÈRES À VAPEUR ET À EAU CHAUDE FIXES,ÉLÉMENTS DE CHAUDIÈRES À VAPEUR FIXES,be794c517bf4
