resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
1426,ΟΙΚ 1426,Abstract Material,General,,152.46,152.46,152.46,152.46,1,EUR,1.03,0.0067,4,4,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 71,d3a6ddd5dd4c
215,"Καθαρό πετρέλαιο (φωτιστικό) It 0,8469 ΚΟΝΙΕΣ",Material,General,,1.11,1.11,1.11,1.11,1,EUR,0.35,0.3187,4,4,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 67,0c65d027e3f6
273,Λαμαρίνα γαλβανισμένη επίπεδη,Material,General,kg,1.08,1.08,1.08,1.08,1,EUR,0.95,0.875,4,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 72,770d99aa4464
067,Σκύρα κισήρεως διαστ. 1 έως 5 cm,Material,General,,45.5,45.5,45.5,45.5,1,EUR,35.72,0.785,4,4,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 35,bf563925f7b2
1422,ΟΙΚ 1422,Abstract Material,General,,0.0,0.0,0.0,0.0,0,EUR,0.0,0.016,4,4,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 71,d87eec35d302
142,"Κέραμος κοίλη μηχανοποίητη διαστ. 42,5 χ 20,5 cm μέση τιμή στρωτήρα και καλυπτήρα",Material,General,τεμ,0.39,0.39,0.39,0.39,1,EUR,10.01,26.0,4,4,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 72,4b69ee4faee0
1427,ΟΙΚ 1427,Abstract Material,General,,163.3,163.3,163.3,163.3,1,EUR,1.02,0.0063,4,4,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 71,3e035d26d395
566.3,"διαμέτρου 1 ins, πάχους 3,25 mm m 4,09 .5 διαμέτρου 1 1/2 ins, πάχους 3,25 mm m 6,24 .6 διαμέτρου 2 ins, πάχους 3,65 mm",Material,General,m,5.05,5.05,5.05,5.05,1,EUR,6.57,1.3,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 64,e4e3ce747c53
294,"Αλουμίνιο σε φύλλα πάχους 0,50 mm",Material,General,kg,3.52,3.52,3.52,3.52,1,EUR,7.8,2.2159,3,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 65,2454a9b4ef50
252.1,Ξυλεία λάρτζινη πριστή εγχώρια — .2 Ξυλεία δρύινη πριστή εγχώρια,Material,General,m3,0.0,0.0,0.0,0.0,0,EUR,0.0,0.024,3,3,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 61,c8b82ef8973e
253,Ήλοι σιδηροί αμφικέφαλοι (περτσίνια),Material,General,kg,2.76,2.76,2.76,2.76,1,EUR,1.61,0.5833,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,144afcca4125
271,"Λαμαρίνα μαύρη, πάχους έως 2 mm",Material,General,kg,69.41,0.96,206.3,0.96,2,EUR,69.23,0.8133,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,729c27483688
254,Ήλοι πισσόχαρτου πλατυκέφαλοι γαλβανισμένοι,Material,General,kg,3.53,3.53,3.53,3.53,1,EUR,0.14,0.04,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 72,60f15970db71
467,Βελατούρα,Material,General,kg,3.4,3.4,3.4,3.4,1,EUR,0.35,0.1033,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 77,f66564cb96c8
328,"Νεροχύτης μαρμάρινος πλάτους 50 cm, πάχους 20 έως 25 cm και μήκους 1,1m",Material,General,τεμ,1.84,1.84,1.84,1.84,1,EUR,4.05,1.0767,3,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 75,7a0ac346b2b2
327,Ασφαλτικό μονωτικό υλικό για επαλείψεις,Material,General,kg,1.87,0.54,4.53,0.54,2,EUR,1.69,0.6667,3,3,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 24,9e5faba8e438
6751,"οπών κλπ, καθαρισμός επιφανείας με μεταλλοβολή ή αμμοβολή ποιότητας SA 2 ½, σύμφωνα με το πρότυπο ΕΛΟΤ ΕΝ ISO 8504-1 και αντισκωριακή προστασία με δύο στρώσεις βαφής βάσεως ψευδαργύρου, πάχους ξηρού υμένα εκάστης 25 ± 5 μm",Abstract Material,General,,5.15,5.15,5.15,5.15,1,EUR,2.95,0.5733,3,2,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 70,b08b7b12eb2a
379,"Πλαίσιο και σύστημα περιελίξεως ξύλινου ρολού ήτοι: Πλαίσιο από σιδηρά Π, πλήρες με αρθρώσεις και διαβήτες με χειρολαβές για αναπέταση, τροχαλία από λαμαρίνα και σιδηρικά άξονα.",Material,General,τεμ,19.75,15.9,27.45,15.9,2,EUR,25.05,1.3333,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 14,c394acd76797
477,Πλαστικό χρώμα με βάση το καουτσούκ,Material,General,kg,0.0,0.0,0.0,0.0,0,EUR,0.0,0.1433,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 77,86966acb3078
476,Πλαστικό χρώμα υποστρώματος (ακρυλικό αστάρι),Material,General,kg,2.44,2.44,2.44,2.44,1,EUR,0.27,0.11,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 77,2753e0f0bc8c
336,"Μάρμαρο σχιστό πάχους 4 cm ορθογωνισμένο, μήκους άνω των 1,50 m και m2 προελεύσεως Πεντέλης (λευκό)",Material,General,,0.0,0.0,0.0,0.0,0,EUR,0.0,0.6,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 75,549162aa9eaf
301,Πρόχυτα κράσπεδα από σκυρόδεμα M,Material,General,,3.67,3.67,3.67,3.67,1,EUR,3.67,1.0,3,3,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 29,b4ee0a38d7ad
506,"Πισσόχαρτο βάρους 1,75 kg/m2",Material,General,m2,1.43,1.43,1.43,1.43,1,EUR,1.65,1.15,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 72,4a0038ea4b67
302,"Πλάκες πεζοδρομίων από σκυρόδεμα 7,12 ΑΣΦΑΛΤΙΚΑ ΥΛΙΚΑ",Material,General,,6.04,6.04,6.04,6.04,1,EUR,6.16,1.02,3,3,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 29,d409fc19255d
4412,ΟΔΟ 4412,Abstract Material,General,,1.77,1.77,1.77,1.77,1,EUR,0.13,0.071,3,1,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 43,2651660bbf2a
224,"Ασβέστης άνυδρος σε βώλους Kg 0,070 ΣΙΔΗΡΟΣ, ΜΕΤΑΛΛΑ",Material,General,,0.07,0.07,0.07,0.07,1,EUR,8.4,120.0,3,3,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 65,4210f0f4f868
2522,"Κατασκευή ρείθρων, επενδεδυμένων τάφρων, διαμορφώσεις πυθμένα κλπ με σκυρόδεμα C20/25",Abstract Material,General,,148.03,118.52,173.2,152.36,3,EUR,0.74,0.005,3,3,Road works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Road works,Road works - chapter 29,9f26a9647bc0
238,"Περιθώρια (σουβατεπιά) από ξυλεία δρυός πλάτους 5 έως 8 cm, πάχους τουλάχιστον 12 mm και μήκους τουλάχιστον 2 m, προελεύσεως Σλοβενίας",Material,General,m,1.24,0.56,2.6,0.56,2,EUR,1.31,1.0533,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 53,785b3f5114a2
6327,"Παραγωγή, μεταφορά, διάστρωση, συμπύκνωση και συντήρηση σκυροδέματος Παραγωγή ή προμήθεια και μεταφορά επί τόπου του έργου σκυροδέματος οποιασδήποτε κατηγορίας ή ποιότητος, σύμφωνα με τις διατάξεις του Κανονισμού Τεχνολογίας Σκυροδέματος (ΚΤΣ), του Ε.Κ.Ω.Σ. και τις - Για κατασκευές από σκυρόδεμα κατηγορίας C16/20",Abstract Material,General,,154.72,154.72,154.72,154.72,1,EUR,68.33,0.4417,3,3,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 67,4c08c08086e7
277,Λαμαρίνα ψυχράς εξελάσ. (D.K.P.) πάχους 1 έως 2 mm,Material,General,kg,1.0,1.0,1.0,1.0,1,EUR,1.15,1.15,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,d05df8afe2b9
6086.1,ΥΔΡ 6086.1,Abstract Material,General,,38.25,38.25,38.25,38.25,1,EUR,38.25,1.0,3,3,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 60,8bf448bf6fff
264,"Σίδηρος κουφωμάτων σε ράβδους ποικίλων διατομών (προφίλ απλής, διπλής ή πολλαπλής επαφής)",Material,General,kg,22.1,1.1,64.1,1.1,2,EUR,22.35,1.2333,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,da2b3614beb1
7017.3,ΕΦΑΡΜΟΓΗ ΕΚΤΟΞΕΥΟΜΕΝΟΥ ΣΚΥΡΟΔΕΜΑΤΟΣ ΕΚΤΟΣ ΥΠΟΓΕΙΩΝ ΕΡΓΩΝ,Abstract Material,General,,93.25,93.25,93.25,93.25,1,EUR,46.63,0.5,3,3,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 70,d51d73a6f6a2
057,"Χάλικες διαστ. 0,7 έως 3 ή 0,7 έως 2,5 cm",Material,General,,8.59,8.59,8.59,8.59,1,EUR,7.04,0.82,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 31,17fbd404a289
515,Διογκωμένος περλίτης,Material,General,m3,45.97,45.97,45.97,45.97,1,EUR,49.03,1.0667,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 14,49e4308cbfb5
354,Μεντεσές No 8,Material,General,τεμ,2.0,0.99,4.02,0.99,2,EUR,2.59,2.4067,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 14,9512ee270954
7016.4,ΥΔΡ 7016.4,Abstract Material,General,,127.66,127.66,127.66,127.66,1,EUR,61.7,0.4833,3,3,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 70,447e228e22a7
364,Ανεμοστήριγμα γαλλικών παραθύρων (μονό),Material,General,τεμ,2.06,1.13,3.9,1.13,2,EUR,2.81,1.6667,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 14,534bc54c54a9
492,Υδρόπισσα (μπλακ),Material,General,kg,0.54,0.54,0.54,0.54,1,EUR,0.33,0.6133,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 51,6252b6d883d0
283,Σύρμα γαλβανισμένο,Material,General,kg,12.97,1.31,36.3,1.31,2,EUR,12.18,0.3917,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 52,eb2a28f94402
481,Πυρίτιδα με ανάλογη θρυαλλίδα και καψύλια,Material,General,kg,5.17,5.17,5.17,5.17,1,EUR,2.07,0.4,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 21,04d2c1d4be7e
6085.1,ΥΔΡ 6085.1,Abstract Material,General,,8.84,8.84,8.84,8.84,1,EUR,8.84,1.0,3,3,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 60,2b84795910a3
297.2,Μόλυβδος σε φύλλα,Material,General,kg,0.0,0.0,0.0,0.0,0,EUR,0.0,0.5106,3,3,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 72,6c0adadda893
281,Γωνιόκρανον από ανοξείδωτο πλέγμα,Material,General,m,13.96,6.62,21.3,13.96,2,EUR,14.12,1.025,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 61,e75e02073d9e
4622.1,ΟΙΚ 4622.1,Abstract Material,General,,22.99,22.99,22.99,22.99,1,EUR,39.07,1.7,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 46,b0717dc88a74
4622.2,ΟΙΚ 4622.2,Abstract Material,General,,23.35,23.35,23.35,23.35,1,EUR,39.7,1.7,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 46,3bff8047dbe1
7016.5,ΥΔΡ 7016.5,Abstract Material,General,,25.53,25.53,25.53,25.53,1,EUR,15.96,0.625,2,2,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 70,a7cebf7d27d9
114,Τσιμεντόπλινθος διάκενος διαστ. 39 χ 15 χ 19 cm,Material,General,τεμ,0.0,0.0,0.0,0.0,0,EUR,0.0,13.0,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 47,4d2038b4a77d
1401,ΟΙΚ 1401,Abstract Material,General,,242.3,242.3,242.3,242.3,1,EUR,52.09,0.215,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 48,61a8d2e770fd
686.1,"Ψύκτης ύδατος αυτοτελής, ωριαίας ικανότητας 200 ποτηρίων ύδατος τεμ 410,00 687.1.1 Αεροσυμπιεστής ηλεκτροκίνητος συναρμολογημένος επί μεταλλικής βάσεως, παροχής 5 m3/h, χωρίς αεροφυλάκιο πιέσεως, λειτουργίας 10 atm τεμ 2300,00 m2 703.2.2 Θερμαντικά σώματα χαλύβδινα, εγχώρια, τρίστηλα, αξονικού ύψους 655 mm 23,66 714.2.6 Λέβης χυτοσιδηρούς μετά καυστήρος (αυτόνομος) νερού, θερμαντικής ισχύος 100000 kcal/h τεμ 5140,00 715.2.9 Λέβης χαλύβδινος μετά καυστήρος (αυτόνομος) νερού, θερμαντικής ισχύος 200000 kcal/h τεμ 5098,00 718.3.3 Δεξαμενή ακάθαρτου πετρελαίου παραλληλεπίπεδος, κατά (DIN 6620) χωρητικότητος 2000 It τεμ 1040,00 m3 719.1.3 Δεξαμενή ύδατος από πλαστική ύλη, κυλινδρική οριζόντια, χωρητικότ. 5",Material,General,τεμ,410.0,410.0,410.0,410.0,1,EUR,209.1,0.51,2,1,Electromechanical works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Electromechanical works,Electromechanical works - chapter 25,40b514d90127
621.1,"Δοχείον πλύσεως αποχωρητηρίου (καζανάκι υψηλής πιέσεως, τύπου Νιαγάρα) χυτοσιδηρούν, περιεκτικότητας 12 It τεμ 60,00 630.1.2 Λουτήρ χυτοσιδηρούς, εσμαλτωμένος, χωνευτού ή ελεύθερου τύπου, μήκους1,70 m τεμ 280,00 634.1.1 Νεροχύτης χαλύβδινος, ανοξείδωτος, πλάτους περίπου 50 cm, μιας σκάφης, διαστάσεων περίπου 35x40x13 cm, μήκους περίπου 1,20 m",Material,General,τεμ,65.0,65.0,65.0,65.0,1,EUR,35.75,0.55,2,1,Electromechanical works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Electromechanical works,Electromechanical works - chapter 15,ff20c3a4ced8
124,Προκατασκευασμένα στοιχεία καπνοδόχου από κισηρόδεμα εσωτ. διαστ.,Material,General,,5.9,5.9,5.9,5.9,1,EUR,6.2,1.05,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 48,b6b0b49b423e
4611.1,ΟΙΚ 4611.1,Abstract Material,General,,0.0,0.0,0.0,0.0,0,EUR,0.0,1.7,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 46,8e22d9ef6058
4601.2,ΟΙΚ 4601.2,Abstract Material,General,,0.0,0.0,0.0,0.0,0,EUR,0.0,1.7,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 46,52bb7783596a
4611.2,ΟΙΚ 4611.2,Abstract Material,General,,0.0,0.0,0.0,0.0,0,EUR,0.0,1.7,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 46,3efda90ec8d0
7017.4,ΕΦΑΡΜΟΓΗ ΕΚΤΟΞΕΥΟΜΕΝΟΥ ΣΚΥΡΟΔΕΜΑΤΟΣ ΕΚΤΟΣ ΥΠΟΓΕΙΩΝ ΕΡΓΩΝ,Abstract Material,General,,18.65,18.65,18.65,18.65,1,EUR,12.12,0.65,2,2,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 70,0692d08474ca
117,Κισσηρόπλινθος διάκενος διαστ. 39 χ 19 χ 19 cm,Material,General,τεμ,0.0,0.0,0.0,0.0,0,EUR,0.0,13.0,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 47,e2ae5d6c4262
118,Κισσηρόπλινθος διάκενος διαστ. 39 χ 15 χ 19 cm,Material,General,τεμ,0.0,0.0,0.0,0.0,0,EUR,0.0,13.0,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 47,90b05aea6592
113,Τσιμεντόπλινθος διάκενος διαστ. 39 χ 19 χ 19 cm,Material,General,τεμ,0.57,0.57,0.57,0.57,1,EUR,7.41,13.0,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 47,82d0f03653b6
379.1,"600 — 379.4 350 1907,55 379.7 500",Material,General,,0.0,0.0,0.0,0.0,0,EUR,0.0,0.525,2,1,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 66,3ce0c47cd5c2
380.1,"400 396,00 380.4 600 1056,00 .2 450 502,00 .5 700 1420,00 .3 500 583,00 .6 800",Material,General,,396.0,396.0,396.0,396.0,1,EUR,217.8,0.55,2,1,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 66,75546939d9fc
226,"Λωρίδες ραμποτέ από ξυλεία πλάτους μέχρι 8 cm, καθαρού πάχους τουλάχιστον 2 m2 mm και μήκους τουλάχιστον 40 cm, προελεύσεως Ρουμανίας",Material,General,,13.0,13.0,13.0,13.0,1,EUR,13.65,1.05,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 53,174b81bfa9c6
219,Καπλαμάς εις φύλλα από ξυλεία δρυός προελεύσεως εγχώριας,Material,General,m2,3.5,3.5,3.5,3.5,1,EUR,2.21,0.63,2,1,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 52,294225308fa1
245,"Πλάκες από μόρια ξύλου (μοριοσανίδες) επενδεδυμένες με καπλαμά από ξυλεία m2 δρυός, πάχους 16 mm",Material,General,,18.0,18.0,18.0,18.0,1,EUR,10.89,0.605,2,1,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 52,f9ff1b11ffbf
324,Ασφαλτικό γαλάκτωμα αντιυδρόφιλου τύπου,Material,General,kg,92.89,0.58,185.2,92.89,2,EUR,94.82,4.325,2,2,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 70,9036dd6a69cc
227,"Λωρίδες ραμποτέ από ξυλεία πλάτους άνω των 8 cm και μέχρι 12 cm, καθαρού m2 πάχους 22 mm και μήκους τουλάχιστον 40 cm, προελεύσεως Ρουμανίας",Material,General,,13.0,13.0,13.0,13.0,1,EUR,13.65,1.05,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 53,888729621e32
1506,ΟΙΚ 1506,Abstract Material,General,,714.42,714.42,714.42,714.42,1,EUR,2.86,0.004,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 21,474337b21838
381,Μηχανισμός συρτής θύρας (με τα ειδικά εξαρτήματα του),Material,General,m,74.77,74.77,74.77,74.77,1,EUR,112.16,1.5,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 14,6c0a581c6f41
1503,ΟΙΚ 1503,Abstract Material,General,,540.11,540.11,540.11,540.11,1,EUR,0.54,0.001,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 21,f56f37ce32b5
378.1,"50 69,00 378.4 125 188,00 378.7 200 338,00 .2 80 106,00 .5 150 231,00 .8 250 512,00 136,00 724,00 .3 100 .6 175 .9 300 ΥΔΡ 379. ΔΙΚΛΕΙΔΕΣ ΤΥΠΟΥ ΠΕΤΑΛΟΥΔΑΣ ΜΕ ΩΤΙΔΕΣ (D = Διάμετρος σε mm, Τ = Τιμή σε €/τεμ) α) Ονομαστικής πιέσεως 2,5 bar β) Ονομαστικής πιέσεως",Material,General,,69.0,69.0,69.0,69.0,1,EUR,36.23,0.525,2,1,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 66,f2e09f9b4404
249,"Πλακάζ πάχους 16 mm 19,00 ΣΙΔΗΡΟΣ - ΜΕΤΑΛΛΑ",Material,General,,20.0,20.0,20.0,20.0,1,EUR,12.1,0.605,2,1,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 52,bc505c2361b1
246,Πλάκες από μόρια ξύλου (μοριοσανίδες) επενδεδυμένες με μαόνι πάχους 16 mm,Material,General,,13.0,13.0,13.0,13.0,1,EUR,7.87,0.605,2,1,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 52,d2e70528de94
473,Αναδευτήρας συντηρήσεως ενέματος τύπου ATLAS CEMAG 350 ή παρεμφερής,Equipment,General,ΗΜ,17.05,17.05,17.05,17.05,1,EUR,10.66,0.625,2,1,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 57,cade4385e26a
474,Αντλία σιμεντενέσεων εμβολοφόρος αεροκίνητη ATLAS ZHS ή παρεμφερής,Equipment,General,ΗΜ,35.04,35.04,35.04,35.04,1,EUR,21.9,0.625,2,1,Hydraulic works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Hydraulic works,Hydraulic works - chapter 57,ecdfbd88d7ab
284,Σύρμα ακανθωτό μη γαλβανισμένο,Material,General,m,75.4,75.4,75.4,75.4,1,EUR,75.4,1.05,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 64,19b27b35b0da
392,"Κλείθρον ασφαλείας σιδηρού ρολού, ακραίον, προελεύσεως Ιταλίας",Material,General,τεμ,27.42,27.42,27.42,27.42,1,EUR,9.6,0.35,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,037a0fecb801
272,"Λαμαρίνα μαύρη, πάχους άνω των 2 mm",Material,General,kg,0.89,0.89,0.89,0.89,1,EUR,2.88,3.25,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,6d5a91e7ffb8
388,"Ελατήριο σιδηρού ρολού, πλάτους 5 cm και βάρους 3 kg",Material,General,τεμ,48.87,48.87,48.87,48.87,1,EUR,17.1,0.35,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 62,9460f482f5f9
027,Τσιμέντο υψηλής αντοχής με την αξία χαρτοσάκων,Material,General,kg,0.12,0.12,0.12,0.12,1,EUR,46.23,387.5,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 32,3919a2a53c29
289,Συρματόπλεγμα εξαγωνικής οπής (κοτετσόσυρμα),Material,General,,1.04,1.04,1.04,1.04,1,EUR,1.12,1.075,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 61,75c0d178f117
2263Γ,ΟΙΚ 2263Γ,Abstract Material,General,,31.78,31.78,31.78,31.78,1,EUR,21.45,0.675,2,1,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 22,5f7921dd3344
2127,"σε εδάφη βραχώδη, εκτός από γρανιτικά-κροκαλοπαγή, χωρίς χρήση εκρηκτικών υλών",Abstract Material,General,,93.48,93.48,93.48,93.48,1,EUR,121.53,1.3,2,2,Building works,Αναλυτικα Τιμολογια Εργων (ΓΓΔΕ),Building works,Building works - chapter 21,c78c35588288
