resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
TOS26_PR.P04.009.006,"Oggetto: ELEMENTI PER MURATURE E SOLAI Conforme: - marcatura CE; - UNI EN 15037-3:2011 - per uso solai; - UNI EN 771-1:2015 - per laterizio; - UNI EN 771-3:2015 - per calcestruzzo vibrocompresso. - certificato prestazionale (DoP), Regolamento U.E. 305/2011 | Tipo: blocco Materiale: laterizio Uso: -",Material,General,m³,126.16,126.16,126.16,126.16,1,EUR,41.45,0.3286,7,7,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,MURO / PARETE,2dd846ceace6
TOS26_PR.P23.010.025,"Oggetto: MATERIALI PER CONTROSOFFITTI, PARETI E CONTROPARETI | Oggetto: ACCESSORI Uso: PER FISSAGGIO DI CONTROSOFFITTI E CONTROPARETI Materiale: acciaio zincato Conforme: - marchio CE; - UNI EN 10346:2015; – UNI EN 10143:2006; - DIN 18182 - prima parte; - UNI EN 14195:2015 | profilo guida U 100x40x0",Material,General,m,2.28,2.28,2.28,2.28,1,EUR,1.56,0.6857,7,7,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,STRUTTURE,bee6dd579803
TOS26_PR.P23.010.001,"Oggetto: MATERIALI PER CONTROSOFFITTI, PARETI E CONTROPARETI | Oggetto: ACCESSORI Uso: PER FISSAGGIO DI CONTROSOFFITTI E CONTROPARETI Materiale: acciaio zincato Conforme: - marchio CE; - UNI EN 10346:2015; – UNI EN 10143:2006; - DIN 18182 - prima parte; - UNI EN 14195:2015 | Oggetto: profilo a C Lat",Material,General,m,1.51,1.51,1.51,1.51,1,EUR,3.29,2.1857,7,7,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,STRUTTURE,c32446667955
TOS26_PR.P29.082.008,"Oggetto: TUBAZIONI, ACCESSORI ED APPARECCHIATURE Uso: PER IMPIANTI IDRICI ED ACQUEDOTTI | Oggetto: Controflangia a collarino Pressione nominale (bar): 16 Compreso: - bulloni; - controdadi; - guarnizioni. Conforme: norma UNI EN 1092. | Diametro nominale (mm): 80",Material,General,cad,33.9,33.9,33.9,33.9,1,EUR,33.9,1.0,6,6,IMPIANTI - MECCANICI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - MECCANICI CAM: no,ANTINCENDIO,94d730dacda7
TOS26_PR.P60.104.018,"Oggetto: Cavi per energia e segnalazione, tubazioni, canalizzazioni, cassette di derivazione, condotti/blindo sbarre (descrizione aggiornata nella pubblicazione del Prezzario 2024) | Oggetto: Conduttore unipolare o multipolare flessibile Materiale: rame rosso ricotto isolato in gomma HEPR di qualità",Material,General,m,0.85,0.85,0.85,0.85,1,EUR,40.32,47.425,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,7e5d4c04ce3f
TOS26_PRCAM.P09.018.005,"MALTE E STUCCHI - CAM PREMISCELATI / PRECONFEZIONATI oppure PREPARATI IN CANTIERE CON IMPASTATRICI. Per intonaci, massetti, murature rivestimenti e riempitivi. Predilezione per impianti di produzione a basso consumo energetico e processi ottimizzati per ridurre rifiuti e scarti. Per i prodotti preco",Material,General,kg,0.23,0.23,0.23,0.23,1,EUR,11.38,48.6667,6,5,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,di MASSETTI / SOTTOFONDI,fee288fe72ef
TOS26_PR.P08.020.103,"Tipo: A TELAIO - TECNOLOGIA PLATFORM-FRAME Oggetto: CORRENTI E TRAVERSI Specifiche: correnti e traversi disposti ad interasse tra 55 e 65 cm, giuntati con apposita ferramenta metallica, strutturalmente controventati nel loro piano da pannelli OSB/3 resi solidali al telaio con apposite giunzioni meta",Material,Steel & Metal,%,512.58,512.58,512.58,512.58,1,EUR,13.52,0.0264,6,6,STRUTTURE IN LEGNO CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: no,SOLAI,d68ddf3282ab
TOS26_PR.P08.020.045,"Oggetto: LEGNAME | Uso: PER EDILIZIA Materiale: ABETE MASSICCIO Conforme: - certificato CE secondo la UNI EN 14081-1:2016 per il legno strutturale con sezione rettangolare; - certificato CE secondo la UNI EN 15497:2014 per il legno strutturale KVH. | correnti o montanti giuntati (KVH) sez. da 10x20,",Material,General,m³,512.58,512.58,512.58,512.58,1,EUR,12.56,0.0245,6,3,STRUTTURE IN LEGNO CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: no,SOLAI,7050a489ff98
TOS26_PR.P08.020.104,"Tipo: A TELAIO - TECNOLOGIA PLATFORM-FRAME Oggetto: CORRENTI E TRAVERSI Specifiche: correnti e traversi disposti ad interasse tra 55 e 65 cm, giuntati con apposita ferramenta metallica, strutturalmente controventati nel loro piano da pannelli OSB/3 resi solidali al telaio con apposite giunzioni meta",Material,Steel & Metal,%,512.58,512.58,512.58,512.58,1,EUR,14.85,0.029,6,6,STRUTTURE IN LEGNO CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: no,SOLAI,f8cb74c99087
TOS26_PR.P08.020.046,"Oggetto: LEGNAME | Uso: PER EDILIZIA Materiale: ABETE MASSICCIO Conforme: - certificato CE secondo la UNI EN 14081-1:2016 per il legno strutturale con sezione rettangolare; - certificato CE secondo la UNI EN 15497:2014 per il legno strutturale KVH. | correnti o montanti giuntati (KVH) sez. da 10x24,",Material,General,m³,512.58,512.58,512.58,512.58,1,EUR,15.12,0.0295,6,3,STRUTTURE IN LEGNO CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: no,SOLAI,c56989f8cf88
TOS26_PR.P62.010.002,"Oggetto: Apparecchi modulari di comando, segnalazione e regolazione, scatole modulari e finiture, prese e spine industriali, apparecchi di illuminazione | Oggetto: Scatola porta apparecchi da parete Grado di protezione: IP55 Compreso: prefratture laterali e centrali per ingresso tubazioni | Specific",Material,General,cad,4.93,4.93,4.93,4.93,1,EUR,5.76,1.1667,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,9654129da2b0
TOS26_PRCAM.P08.020.046,LEGNAME – CAM. | PER EDILIZIA. ABETE MASSICCIO. Certificato CE secondo la: - UNI EN 14081-1:2019 per il legno strutturale con sezione rettangolare; - UNI EN 15497:2014 per il legno strutturale KVH. Proveniente da boschi/foreste gestiti in maniera sostenibile/responsabile. Conforme ai CAM di cui al p,Material,General,m³,519.16,519.16,519.16,519.16,1,EUR,15.32,0.0295,6,3,STRUTTURE IN LEGNO CAM: sì,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: sì,SOLAI,1d9ac7c716e7
TOS26_PRCAM.P08.020.045,LEGNAME – CAM. | PER EDILIZIA. ABETE MASSICCIO. Certificato CE secondo la: - UNI EN 14081-1:2019 per il legno strutturale con sezione rettangolare; - UNI EN 15497:2014 per il legno strutturale KVH. Proveniente da boschi/foreste gestiti in maniera sostenibile/responsabile. Conforme ai CAM di cui al p,Material,General,m³,519.16,519.16,519.16,519.16,1,EUR,12.72,0.0245,6,3,STRUTTURE IN LEGNO CAM: sì,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: sì,SOLAI,619c11cc7287
TOS26_AT.N01.017.001,"Tipo: MACCHINE OPERATRICI Specifiche: consegnate in cantiere | Uso: PER OPERAZIONI FORESTALI | Impianto a fune teleferica con stazione motrice mobile, azionata presa di potenza trattore, per esbosco su distanze massime di 600-800 metri, diametro fune portante 16mm, potenza di tiro fino a 3 tonnellat",Equipment,General,ora,33.45,33.45,33.45,33.45,1,EUR,2676.15,79.9967,6,6,OPERE FORESTALI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),OPERE FORESTALI CAM: no,INTERVENTI DI UTILIZZAZIONE FORESTALE,2f3dd154b65e
TOS26_PR.P02.004.004,"Oggetto: LEGANTI MINERALI IDRAULICI ED AEREI. | Oggetto: CEMENTO Conforme: UNI EN 197-1:2011 | Tipo: Portland CEM II/B-L 32,5 R. Formato: sfuso",Material,Concrete & Cement,t,129.74,129.74,129.74,129.74,1,EUR,61.92,0.4773,6,6,INFRASTRUTTURE STRADALI,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),INFRASTRUTTURE STRADALI,CORPI STRADALI,9bba3e4b5432
TOS26_PR.P60.104.040,"Oggetto: Cavi per energia e segnalazione, tubazioni, canalizzazioni, cassette di derivazione, condotti/blindo sbarre (descrizione aggiornata nella pubblicazione del Prezzario 2024) | Oggetto: Conduttore unipolare o multipolare flessibile Materiale: rame rosso ricotto isolato in gomma HEPR di qualità",Material,General,m,1.43,1.43,1.43,1.43,1,EUR,80.16,56.175,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,c360f230b456
TOS26_PR.P26.116.003,"Oggetto: MATERIALI DI RIVESTIMENTO - PITTURE, VERNICI, SMALTI E STRUMENTI PER LA LORO POSA Conforme: UNI EN ISO 4618:2023. | SMALTO SINTETICO CON RESINE ALCHIDICHE PER LEGNO E FERRO | COLORI LUCIDI Densità: 1,25 g/cm³",Material,General,l,17.9,17.9,17.9,17.9,1,EUR,2.33,0.13,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,TINTEGGIATURE / VERNICIATURE,ffba5ce55166
TOS26_PR.P26.110.002,"Oggetto: MATERIALI DI RIVESTIMENTO - PITTURE, VERNICI, SMALTI E STRUMENTI PER LA LORO POSA Conforme: UNI EN ISO 4618:2023. | PITTURA MURALE AD ACQUA MINERALE | A BASE DI GRASSELLO DI CALCE COLORI CHIARI",Material,General,l,3.74,3.74,3.74,3.74,1,EUR,0.94,0.25,6,5,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,TINTEGGIATURE / VERNICIATURE,cf123d51ba26
TOS26_PR.P60.012.001,"Oggetto: Cavi per energia e segnalazione, tubazioni, canalizzazioni, cassette di derivazione, condotti/blindo sbarre (descrizione aggiornata nella pubblicazione del Prezzario 2024) | Oggetto: Tubazioni rigide Materiale: a base di pvc Caratteristiche: autoestinguente Conforme: - marchio IMQ; - norme",Material,General,m,0.8,0.8,0.8,0.8,1,EUR,3.58,4.4467,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,821732d453a6
TOS26_PR.P62.012.006,"Oggetto: Apparecchi modulari di comando, segnalazione e regolazione, scatole modulari e finiture, prese e spine industriali, apparecchi di illuminazione | Oggetto: Colonne e Minicolonne porta apparecchi | Oggetto: Separatore lineare Uso: suddivisione dei servizi nella minicolonna",Material,General,cad,11.84,11.84,11.84,11.84,1,EUR,11.84,1.0,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,eb06bb30138c
TOS26_PR.P07.022.001,Oggetto: MATERIALI METALLICI Conforme: UNI EN 10204:2005 | Accessori e minuteria metallica | viti autoperforanti,Material,Steel & Metal,cad,0.03,0.03,0.03,0.03,1,EUR,0.33,10.0,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,SOLAI,c47f33ca80f9
TOS26_AT.N01.011.013,"Tipo: MACCHINE OPERATRICI Specifiche: consegnate in cantiere | Uso: PER TAGLIO | Tagliatrice idraulica, motore elettrico potenza 7,5 kW, con disco in acciaio a segmento diamantato dentato, d. max 350 mm, profondita' massima di taglio 26 cm, compresa misura del disco - 1 mese",Equipment,General,ora,1.9,1.9,1.9,1.9,1,EUR,0.31,0.1638,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,DEMOLIZIONE / SMONTAGGIO / RIMOZIONE / PUNTELLAMENTI,897587695de2
TOS26_PR.P23.010.005,"Oggetto: MATERIALI PER CONTROSOFFITTI, PARETI E CONTROPARETI | Oggetto: ACCESSORI Uso: PER FISSAGGIO DI CONTROSOFFITTI E CONTROPARETI Materiale: acciaio zincato Conforme: - marchio CE; - UNI EN 10346:2015; – UNI EN 10143:2006; - DIN 18182 - prima parte; - UNI EN 14195:2015 | Oggetto: sistema pendina",Material,General,cad,0.16,0.16,0.16,0.16,1,EUR,0.18,1.085,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,STRUTTURE,b08ebbffdc79
TOS26_AT.N06.006.028,Oggetto: MACCHINE ELEVATRICI Specifiche: consegnate in cantiere Escluso: altre maggiorazioni di qualsiasi natura | Oggetto: PIATTAFORME | Piattaforma Autocarrata articolata o telescopica altezza di lavoro 20 m - 1 mese,Equipment,General,ora,15.59,15.59,15.59,15.59,1,EUR,1.92,0.1234,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,TINTEGGIATURE / VERNICIATURE,59aa968d850d
TOS26_PR.P22.033.001,Oggetto: PRODOTTI PER PAVIMENTI E RIVESTIMENTI | ADESIVO PER PAVIMENTI E RIVESTIMENTI IN LEGNO E PARQUET Conforme: UNI EN 14259:2004 | vinilico in dispersione acquosa,Material,General,kg,7.27,7.27,7.27,7.27,1,EUR,4.0,0.55,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PAVIMENTO,1c9e83df7353
TOS26_PR.P68.001.009,"Oggetto: Prodotti per impianti fotovoltaici | Oggetto: Pannello fotovoltaico Caratteristiche: - moduli fotovoltaici, in grado di convertire l'energia solare in energia elettrica, a struttura rigida realizzati con celle di silicio PERC/PERT; - tensione massima di sistema 1000 V; - involucro in classe",Material,General,Wp,0.71,0.71,0.71,0.71,1,EUR,2863.12,4041.6667,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,FOTOVOLTAICI,e56d375fbe80
TOS26_PR.P01.005.001,Oggetto: INERTI Caratteristiche: - privi di elementi gelivi; - privi di parti friabili e polverulente o scistose; - privi di quantità rilevanti di gesso e solfati. | Oggetto: pietrame di cava Tipo: grezzo | Uso: per muratura Conforme: - Certificato CE; - UNI EN 771-6:2015,Material,General,t,26.83,26.83,26.83,26.83,1,EUR,64.26,2.395,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,MURO / PARETE,6415f5451b0f
TOS26_PR.P08.020.110,"Tipo: TECNOLOGIA BLOCKHAUS Oggetto: TRAVI Compreso: - Disegni costruttivi di cantiere e le istruzioni per il montaggio - Oneri per la lavorazione degli elementi con macchine a controllo numerico, incastri, intersezioni, - Adeguato fissaggio alla struttura sottostante. - Tagli - Sfridi - Fori e cave",Material,General,%,571.78,571.78,571.78,571.78,1,EUR,22.87,0.04,6,6,STRUTTURE IN LEGNO CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),STRUTTURE IN LEGNO CAM: no,PARETI,d5e3ff907fc6
TOS26_PR.P26.202.106,"Oggetto: MATERIALI DI RIVESTIMENTO - PITTURE, VERNICI, SMALTI E STRUMENTI PER LA LORO POSA Conforme: UNI EN ISO 4618:2023. | CONSOLIDANTI, ADESIVI E PROTETTIVI - RESTAURO. | RESINA EPOSSIDICA",Material,General,kg,24.06,24.06,24.06,24.06,1,EUR,10.36,0.4308,6,6,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO-,TRATTAMENTI / FINITURE,6c3cd830bdf3
TOS26_PR.P23.010.035,"Oggetto: MATERIALI PER CONTROSOFFITTI, PARETI E CONTROPARETI | Oggetto: ACCESSORI Uso: PER FISSAGGIO DI CONTROSOFFITTI E CONTROPARETI Materiale: acciaio zincato Conforme: - marchio CE; - UNI EN 10346:2015; – UNI EN 10143:2006; - DIN 18182 - prima parte; - UNI EN 14195:2015 | Profilo montante a C 99-",Material,General,m,2.98,2.98,2.98,2.98,1,EUR,5.97,2.0,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,STRUTTURE,26b72c0cf1fb
TOS26_AT.N01.060.043,Tipo: MACCHINE OPERATRICI Specifiche: consegnate in cantiere | Oggetto: ACCESSORI Uso: PER VARIE LAVORAZIONI | sabbiatrice - 1 mese,Equipment,General,ora,4.35,4.35,4.35,4.35,1,EUR,1.49,0.3433,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,di CONSOLIDAMENTI / RINFORZI STRUTTURALI,7acb0d55412e
TOS26_PR.P09.016.001,"Oggetto: MALTE / STUCCHI Compreso: accessori e reti. | MALTA PER RIPRISTINO DEL CEMENTO ARMATO RIPARAZIONE STRUTTURALE E NON STRUTTURALE PREMISCELATA Conforme alle: - UNI EN 1504-2:2005; - UNI EN 1504-3:2006. Certificata CE | tixotropica, polimero modificata, rinforzata con fibre sintetiche. Per spe",Material,Concrete & Cement,kg,0.83,0.83,0.83,0.83,1,EUR,30.96,37.3333,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,di CONSOLIDAMENTI / RINFORZI STRUTTURALI,f858c14a968c
TOS26_PR.P68.015.005,"Oggetto: Prodotti per impianti fotovoltaici | Oggetto: Dispositivi Uso: monitoraggio, il controllo e la protezione dei circuiti di impianti fotovoltaici. | Oggetto: connessione Wi-Fi mediante antenna integrata di trasmissione Specifiche: - alimentazione 230v 50/60 Hz; - grado di protezione IP20; - d",Material,General,cad,141.68,141.68,141.68,141.68,1,EUR,141.68,1.0,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,FOTOVOLTAICI,1bf4b199ca2c
TOS26_PR.P08.020.040,Oggetto: LEGNAME | Uso: PER EDILIZIA Materiale: ABETE MASSICCIO Conforme: - certificato CE secondo la UNI EN 14081-1:2016 per il legno strutturale con sezione rettangolare; - certificato CE secondo la UNI EN 15497:2014 per il legno strutturale KVH. | correnti sez. da 6x6 a 8x8 lunghezza da 4 a 5 m,Material,General,m³,354.87,354.87,354.87,354.87,1,EUR,72.75,0.205,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,SOLAI,e60bc8cc7861
TOS26_PR.P61.097.020,"PRODOTTI PER IMPIANTI ELETTRICI: QUADRI ELETTRICI (CARPENTERIE ED APPARECCHIATURE) (descrizione aggiornata nella pubblicazione del Prezzario 2024) | Oggetto: Suonerie, ronzatori e prese di corrente modulari Uso: installazioni su guida DIN Conforme: norma EN 61558-2-6. | Oggetto: Presa di corrente bi",Material,General,cad,15.59,15.59,15.59,15.59,1,EUR,88.37,5.6667,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,dcef45a0ebcc
TOS26_PR.P62.005.004,"Oggetto: Apparecchi modulari di comando, segnalazione e regolazione, scatole modulari e finiture, prese e spine industriali, apparecchi di illuminazione | Oggetto: Apparecchi modulari per il prelievo di energia Uso: serie civile Compreso: finitura standard | Oggetto: Presa universale bipasso N° Poli",Material,General,cad,9.54,9.54,9.54,9.54,1,EUR,9.54,1.0,6,6,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,ELETTRICI,08f1805c6f09
TOS26_AT.N25.020.055,"Oggetto: ATTREZZATURE / STRUMENTI / MACCHINARI Uso: PER INDAGINI GEOGNOSTICHE Specifiche: consegnate in cantiere | Uso: PER LE INDAGINI GEOLOGICHE | Sonda a rotazione per esecuzione sondaggio a carotaggio continuo, corredata di utensili, aste di perforazione e pompa per l'utilizzo di acqua in fase d",Equipment,General,ora,36.84,36.84,36.84,36.84,1,EUR,35.0,0.95,6,6,18,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),18,SONDAGGI,0cca436dbd5e
TOS26_AT.N01.060.020,Tipo: MACCHINE OPERATRICI Specifiche: consegnate in cantiere | Oggetto: ACCESSORI Uso: PER VARIE LAVORAZIONI | Idropulitrice a 200 ATM - 1 mese,Equipment,General,ora,2.58,2.58,2.58,2.58,1,EUR,1.02,0.395,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,RISANAMENTI / DEUMIDIFICAZIONI,fd1185792dec
TOS26_PR.P26.104.001,"Oggetto: MATERIALI DI RIVESTIMENTO - PITTURE, VERNICI, SMALTI E STRUMENTI PER LA LORO POSA Conforme: UNI EN ISO 4618:2023. | TRATTAMENTO PER RIMOZIONE VERNICE. | AD ALTA CONCENTRAZIONE Densità: 1,20 g/cm³",Material,General,l,7.4,7.4,7.4,7.4,1,EUR,4.19,0.5667,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,TINTEGGIATURE / VERNICIATURE,282e42f165ee
TOS26_PRCAM.P18.PIR06.011,Oggetto: ISOLANTI TERMICI ED ACUSTICI Conforme: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - marcatura CE; - Dichiarazione di Prestazione (DoP) | DI ORIGINE SINTETICA. PANNELLI SANDWICH IN SCHIUMA POLIURETANICA ESPANSA RIGIDA - PIR. RIVESTITI SU ENTRAMBE LE FACCE CON VELO DI VETRO SATURAT,Material,Aggregates,m²,42.62,42.62,42.62,42.62,1,EUR,47.59,1.1167,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PANNELLI,ca63d2e8a51d
TOS26_PRCAM.P18.ICB12.001,Oggetto: ISOLANTI TERMICI ED ACUSTICI Conforme: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - marcatura CE; - Dichiarazione di Prestazione (DoP) | DI ORIGINE VEGETALE. PANNELLI IN SUGHERO NATURALE - ICB. Realizzati da macinatura di sughero granulato espanso e legato con il suo legante natu,Material,General,m²,15.87,15.87,15.87,15.87,1,EUR,17.19,1.0833,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PANNELLI,16a2095f4d38
TOS26_PRCAM.P18.XPS03.005,"Oggetto: ISOLANTI TERMICI ED ACUSTICI Conforme: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - marcatura CE; - Dichiarazione di Prestazione (DoP) | DI ORIGINE SINTETICA. PANNELLI IN POLISTIRENE ESPANSO ESTRUSO A CELLULE CHIUSE - XPS CON BORDO LISCIO Esenti da CFC, HCF e HCFC. Densità ρ ~ (k",Material,General,m²,13.47,13.47,13.47,13.47,1,EUR,15.04,1.1167,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PANNELLI,16a79a3ca38e
TOS26_PRCAM.P04.009.006,Oggetto: ELEMENTI PER MURATURA E SOLAI IN LATERIZIO ED IN CALCESTRUZZO - CAM Conforme: - marchio CE; - in laterizio per muratura secondo la UNI EN 771-1:2015; - in calcestruzzo vibrocompresso per muratura secondo la UNI EN 771-3:2015. - certificato prestazionale (DoP) in conformità al Regolamento U.,Material,General,m³,102.64,102.64,102.64,102.64,1,EUR,28.22,0.275,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,MURO / PARETE,53b9159976fd
TOS26_PRCAM.P18.MWV16.008,Oggetto: ISOLANTI TERMICI ED ACUSTICI Conforme: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - marcatura CE; - Dichiarazione di Prestazione (DoP) | DI ORIGINE MINERALE. PANNELLI IN LANA DI VETRO - MW. Densità ρ ~ (kg/m³): 60 Conformi a: - UNI EN 10456:2008 - UNI EN 13162:2015 - UNI EN 13501,Material,General,m²,44.69,44.69,44.69,44.69,1,EUR,51.39,1.15,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PANNELLI,271ad34c608f
TOS26_PRCAM.P18.MWV16.009,Oggetto: ISOLANTI TERMICI ED ACUSTICI Conforme: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - marcatura CE; - Dichiarazione di Prestazione (DoP) | DI ORIGINE MINERALE. PANNELLI IN LANA DI VETRO - MW. Densità ρ ~ (kg/m³): 60 Conformi a: - UNI EN 10456:2008 - UNI EN 13162:2015 - UNI EN 13501,Material,General,m²,50.28,50.28,50.28,50.28,1,EUR,57.82,1.15,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PANNELLI,1761306fdebb
TOS26_PRCAM.P18.MWV18.003,Oggetto: ISOLANTI TERMICI ED ACUSTICI Conforme: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - marcatura CE; - Dichiarazione di Prestazione (DoP) | DI ORIGINE MINERALE. PANNELLI IN LANA DI VETRO - MW. Densità ρ ~ (kg/m³): 80 Conformi a: - UNI EN 10456:2008 - UNI EN 13162:2015 - UNI EN 13501,Material,General,m²,23.09,23.09,23.09,23.09,1,EUR,26.55,1.15,6,6,EDILIZIA CIVILE,Prezzario dei Lavori Pubblici della Toscana (edizione 2026),EDILIZIA CIVILE,PANNELLI,a2d29ef306d3
