resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
20.175.1101,"150 lt–min.sıc. su deb: 410 lt/h ( 0,3 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,15290.0,15290.0,15290.0,15290.0,1,TRY,15290.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",c7b2d77c3874
20.175.1102,"200 lt–min.sıc.su deb: 510 lt/h ( 0,4 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler,",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,19470.0,19470.0,19470.0,19470.0,1,TRY,19470.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",13d9a560cebe
20.175.1103,"300 lt–min.sıc.su deb: 550 lt/h ( 0,4 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,24340.0,24340.0,24340.0,24340.0,1,TRY,24340.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",ca2cab6b3a9b
20.175.1104,"500 lt–min.sıc.su deb: 910 lt/h ( 0,6 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,40010.0,40010.0,40010.0,40010.0,1,TRY,40010.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",c98de47c3684
20.175.1105,"800 lt–min.sıc.su deb: 1130 lt/h ( 0,7 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,56620.0,56620.0,56620.0,56620.0,1,TRY,56620.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",9e3140118162
20.175.1106,"1000 lt–min.sıc.su deb: 1200 lt/h ( 0,7 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,70860.0,70860.0,70860.0,70860.0,1,TRY,70860.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",4e4f475b8a35
20.175.1107,"1500 lt–min.sıc.su deb: 1540 lt/h ( 1,5 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,95820.0,95820.0,95820.0,95820.0,1,TRY,95820.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",5bd2b9a819cc
20.175.1108,"2000 lt–min.sıc.su deb: 1920 lt/h ( 3,0 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,124000.0,124000.0,124000.0,124000.0,1,TRY,124000.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",752b15a39275
20.175.1109,"2500 lt–min.sıc.su deb: 2320 lt/h ( 4,0 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,151400.0,151400.0,151400.0,151400.0,1,TRY,151400.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",f766436fdce7
20.175.1110,"3000 lt–min.sıc.su deb: 2640 lt/h ( 7,0 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,176400.0,176400.0,176400.0,176400.0,1,TRY,176400.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",a97c849cb0bf
20.175.1111,"4000 lt–min.sıc.su deb: 3260 lt/h ( 9,0 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,227400.0,227400.0,227400.0,227400.0,1,TRY,227400.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",727785a2cc85
20.175.1112,"5000 lt–Min.sıc.su deb: 4090 lt/h ( 12,0 kPa) Bakır boru serpantinli atmosfer işletme basınçlı boyler",Material,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",Ad,278600.0,278600.0,278600.0,278600.0,1,TRY,278600.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,"Bakır boru serpantinli 10 atmosfer işletme basınçlı boyler, diğer özellikler B.F.T",b7f0dc5b640f
20.175.1401,"100 lt –Minimum sıcak su debisi 240 lt/h ( 0,3 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,11840.0,11840.0,11840.0,11840.0,1,TRY,11840.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,61b564780bf7
20.175.1402,"160 lt–Minimum sıcak su debisi 340 lt/h ( 0,2 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,14830.0,14830.0,14830.0,14830.0,1,TRY,14830.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,037de1e65355
20.175.1403,"200 lt–Minimum sıcak su debisi 440 lt/h ( 1,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,16300.0,16300.0,16300.0,16300.0,1,TRY,16300.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,5ff71b6e7144
20.175.1404,"300 lt–Minimum sıcak su debisi 530 lt/h ( 1,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,20930.0,20930.0,20930.0,20930.0,1,TRY,20930.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,26aa76ad1427
20.175.1405,"350 lt–Minimum sıcak su debisi 580 lt/h ( 2,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,27260.0,27260.0,27260.0,27260.0,1,TRY,27260.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,3c36b3447ec9
20.175.1406,"500 lt–Minimum sıcak su debisi 920 lt/h ( 4,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,31400.0,31400.0,31400.0,31400.0,1,TRY,31400.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,d57a0f8649c0
20.175.1407,"600 lt–Minimum sıcak su debisi 920 lt/h ( 4,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,35820.0,35820.0,35820.0,35820.0,1,TRY,35820.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,cbcbdb11cc18
20.175.1408,"800 lt–Minimum sıcak su debisi 1340 lt/h ( 10,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,46950.0,46950.0,46950.0,46950.0,1,TRY,46950.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,22e1ce466d74
20.175.1409,"1000 lt–Minimum sıcak su debisi 1340 lt/h ( 10,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,52700.0,52700.0,52700.0,52700.0,1,TRY,52700.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,3a76928c0762
20.175.1410,"1250 lt–Minimum sıcak su debisi 1450 lt/h ( 14,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,72390.0,72390.0,72390.0,72390.0,1,TRY,72390.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,e7cde03615c3
20.175.1411,"1500 lt–Minimum sıcak su debisi 1710 lt/h ( 20,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,77310.0,77310.0,77310.0,77310.0,1,TRY,77310.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,5f62f1744f7f
20.175.1412,"2000 lt–Minimum sıcak su debisi 2210 lt/h ( 40,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,90810.0,90810.0,90810.0,90810.0,1,TRY,90810.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,c10f7d2a57c9
20.175.1413,"2500 lt–Minimum sıcak su debisi 2880 lt/h ( 38,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,122700.0,122700.0,122700.0,122700.0,1,TRY,122700.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,7b09b674c659
20.175.1414,"3000 lt–Minimum sıcak su debisi 3330 lt/h ( 58,0 kPa) Tek Serpantinli Hızlı Boyler",Material,Tek Serpantinli Dik Boyler ;,Ad,149300.0,149300.0,149300.0,149300.0,1,TRY,149300.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Serpantinli Dik Boyler ;,6248031650ff
20.175.1501,"160 lt – Alt serpantin: 210 lt/h ( 0,1 Kpa) - Üst serpantin: lt/h (0,1 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,17750.0,17750.0,17750.0,17750.0,1,TRY,17750.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,61c5d7df39de
20.175.1502,"200 lt – Alt serpantin: 270 lt/h ( 0,2 Kpa) - Üst serpantin: lt/h (0,2 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,19650.0,19650.0,19650.0,19650.0,1,TRY,19650.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,04a2e1e490dc
20.175.1503,"300 lt – Alt serpantin: 270 lt/h ( 0,2 Kpa) – Üst serpantin: lt/h (0,2 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,25150.0,25150.0,25150.0,25150.0,1,TRY,25150.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,71cea5ca7475
20.175.1504,"350 lt – Alt serpantin: 310 lt/h ( 0,5 Kpa) – Üst serpantin: lt/h (0,3 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,28840.0,28840.0,28840.0,28840.0,1,TRY,28840.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,2fac7e366c5a
20.175.1505,"500 lt – Alt serpantin: 920 lt/h ( 4,0 Kpa) – Üst serpantin: lt/h (1,0 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,30490.0,30490.0,30490.0,30490.0,1,TRY,30490.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,243239272595
20.175.1506,"600 lt – Alt serpantin: 920 lt/h ( 4,0 Kpa) – Üst serpantin: t/h (1,0 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,37230.0,37230.0,37230.0,37230.0,1,TRY,37230.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,fa891f35e5b4
20.175.1507,"800 lt - Alt serpantin:1340 lt/h (10,0 Kpa) - Üst serpantin:600 lt/h (1,5 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,48220.0,48220.0,48220.0,48220.0,1,TRY,48220.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,c843a2ed17f1
20.175.1508,"1000 lt - Alt serpantin:1340 lt/h (10,0 Kpa) - Üst serpantin:600 lt/h (1,5 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,52630.0,52630.0,52630.0,52630.0,1,TRY,52630.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,abaa9ecb27aa
20.175.1509,"1250 lt - Alt serpantin:1450 lt/h (14,0 Kpa) - Üst serpantin:600 lt/h (1,5 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,81850.0,81850.0,81850.0,81850.0,1,TRY,81850.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,4c3e9d3f8712
20.175.1510,"1500 lt - Alt serpantin:1710 lt/h (20,0 Kpa) - Üst serpantin:600 lt/h (1,5 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,88980.0,88980.0,88980.0,88980.0,1,TRY,88980.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,b12836f7e75d
20.175.1511,"2000 lt-Alt serpantin:2210 lt/h (40,0 Kpa)-Üst serpantin:1000 lt/h (5,0 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,97230.0,97230.0,97230.0,97230.0,1,TRY,97230.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,271146a76bd6
20.175.1512,"2500 lt-Alt serpantin:2880 lt/h (38,0 Kpa)-Üst serpantin:1230 lt/h (4,0 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,137900.0,137900.0,137900.0,137900.0,1,TRY,137900.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,13a14ab51eb6
20.175.1513,"3000 lt-Alt serpantin:3330 lt/h (58,0 Kpa)-Üst serpantin:1530 lt/h(7,0 Kpa) Çift Çelik Serpantinli Dik Boyler",Material,Çift Çelik Serpantinli Dik Boyler,Ad,156200.0,156200.0,156200.0,156200.0,1,TRY,156200.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Çelik Serpantinli Dik Boyler,77971b37fe83
20.175.1601,"160 lt–Min.sıc. su deb: 410 lt/h (0,3 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,16970.0,16970.0,16970.0,16970.0,1,TRY,16970.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,143a9f3e26ee
20.175.1602,"200 lt–Min.sıc.su deb: 510 lt/h (0,4 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,22360.0,22360.0,22360.0,22360.0,1,TRY,22360.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,834310f330e2
20.175.1603,"300 lt–Min.sıc.su deb: 550 lt/h (0,4 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,23680.0,23680.0,23680.0,23680.0,1,TRY,23680.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,910be4532f00
20.175.1604,"350 lt–Min.sıc.su deb: 630 lt/h (0,4 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,34200.0,34200.0,34200.0,34200.0,1,TRY,34200.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,555c64dbc57f
20.175.1605,"500 lt–Min.sıc.su deb: 910 lt/h (0,6 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,41680.0,41680.0,41680.0,41680.0,1,TRY,41680.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,1effdcf2ea37
20.175.1606,"600 lt–Min.sıc.su deb: 910 lt/h (0,6 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,51340.0,51340.0,51340.0,51340.0,1,TRY,51340.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,5f2315ac4eb4
20.175.1607,"800 lt–Min.sıc.su deb: 1130 lt/h (0,7 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,60080.0,60080.0,60080.0,60080.0,1,TRY,60080.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,c2fd7445d9a1
20.175.1608,"1000 lt–Min.sıc.su deb: 1200 lt/h (0,7 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,65720.0,65720.0,65720.0,65720.0,1,TRY,65720.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,b4c86e17d0c1
20.175.1609,"1250 lt–Min.sıc.su deb: 1300 lt/h (0,9 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,70160.0,70160.0,70160.0,70160.0,1,TRY,70160.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,c143771f2205
20.175.1610,"1500 lt–Min.sıc.su deb: 1540 lt/h (1,5 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,89060.0,89060.0,89060.0,89060.0,1,TRY,89060.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,ba107e1cea61
20.175.1611,"2000 lt–Min.sıc.su deb: 1920 lt/h (3,0 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,110700.0,110700.0,110700.0,110700.0,1,TRY,110700.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,8c538e3db83a
20.175.1612,"2500 lt–Min.sıc.su deb: 2320 lt/h (4,0 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,143400.0,143400.0,143400.0,143400.0,1,TRY,143400.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,9b9af722daf4
20.175.1613,"3000 lt–Min.sıc.su deb: 2640 lt/h (7,0 Kpa) Tek Bakır Serpantinli Dik Boyler",Material,Tek Bakır Serpantinli Dik Boyler,Ad,169700.0,169700.0,169700.0,169700.0,1,TRY,169700.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Tek Bakır Serpantinli Dik Boyler,2a452d3f6dc3
20.175.1701,"160 lt–Minimum sıcak su debisi : 410 lt/h (0,3 Kpa)- lt/h (0,2 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,25070.0,25070.0,25070.0,25070.0,1,TRY,25070.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,d59d84e7ca7a
20.175.1702,"200 lt–Minimum sıcak su debisi : 510 lt/h (0,4 Kpa) - lt/h (0,2 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,27310.0,27310.0,27310.0,27310.0,1,TRY,27310.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,9554ac35db9b
20.175.1703,"300 lt–Minimum sıcak su debisi :550 lt/h (0,4 Kpa) lt/h (0,3 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,29850.0,29850.0,29850.0,29850.0,1,TRY,29850.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,233a84341f60
20.175.1704,"350 lt–Minimum sıcak su debisi : 630 lt/h (0,4 Kpa)-370 lt/h (0,3 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,35150.0,35150.0,35150.0,35150.0,1,TRY,35150.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,0523b0392eaf
20.175.1705,"500 lt–Minimum sıcak su debisi : 910 lt/h (0,6 Kpa) lt/h (0,3 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,39890.0,39890.0,39890.0,39890.0,1,TRY,39890.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,38daf24b21ac
20.175.1706,"600 lt–Minimum sıcak su debisi : 910 lt/h (0,6 Kpa) lt/h (0,3 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,46870.0,46870.0,46870.0,46870.0,1,TRY,46870.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,4d89b56cf843
20.175.1707,"800 lt–Minimum sıcak su debisi :1130 lt/h (0,7 Kpa) lt/h (0,4 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,61470.0,61470.0,61470.0,61470.0,1,TRY,61470.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,e8a905a60cd7
20.175.1708,"1000 lt–Minimum sıcak su debisi :1200 lt/h (0,7 Kpa)-770 lt/h (0,6Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,73650.0,73650.0,73650.0,73650.0,1,TRY,73650.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,3a14dd41ae1e
20.175.1709,"1250 lt–Minimum sıcak su debisi : 1300 lt/h (0,9 Kpa)-800 lt/h (0,6 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,83940.0,83940.0,83940.0,83940.0,1,TRY,83940.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,df5ff179c370
20.175.1710,"1500 lt–Minimum sıcak su debisi : 1540 lt/h (1,5 Kpa) lt/h (0,6 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,101900.0,101900.0,101900.0,101900.0,1,TRY,101900.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,858c8412d8fb
20.175.1711,"2000 lt–Minimum sıcak su debisi :1920 lt/h (3,0 Kpa) lt/h (1,5 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,137700.0,137700.0,137700.0,137700.0,1,TRY,137700.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,5b9f0bdcf65b
20.175.1712,"2500 lt–Minimum sıcak su debisi : 2320 lt/h (4,0 Kpa)-1150 lt/h (0,2 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,174300.0,174300.0,174300.0,174300.0,1,TRY,174300.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,866ded82ad96
20.175.1713,"3000 lt–Minimum sıcak su debisi : 2640 lt/h (7,0 Kpa)-1270 lt/h (0,2 Kpa) Çift Bakır Serpantinli Dik Boyler",Material,Çift Bakır Serpantinli Dik Boyler,Ad,211800.0,211800.0,211800.0,211800.0,1,TRY,211800.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,Çift Bakır Serpantinli Dik Boyler,34fd6bdebf20
20.175.1801,"160 lt–Minimum sıcak su debisi : 260 lt/h ( 5,0 kPa) DÜŞÜK SICAKLIKLI TEK ÇELİK BORU SERPANTİNLİ BOYLER",Material,DÜŞÜK SICAKLIKLI TEK ÇELİK BORU SERPANTİNLİ BOYLER,Ad,13650.0,13650.0,13650.0,13650.0,1,TRY,13650.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,DÜŞÜK SICAKLIKLI TEK ÇELİK BORU SERPANTİNLİ BOYLER,78e5820484bb
20.175.1802,"200 lt–Minimum sıcak su debisi : 410 lt/h (16,0 kPa) DÜŞÜK SICAKLIKLI TEK ÇELİK BORU SERPANTİNLİ BOYLER",Material,DÜŞÜK SICAKLIKLI TEK ÇELİK BORU SERPANTİNLİ BOYLER,Ad,17370.0,17370.0,17370.0,17370.0,1,TRY,17370.0,1.0,1,1,EQUIPMENT INSTALLATION,Mekanik Tesisat,,DÜŞÜK SICAKLIKLI TEK ÇELİK BORU SERPANTİNLİ BOYLER,f5d680ad317b
