resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
DXME-KANE-KASA_KAMEPU,رافعات شوكية، حمولة 3 طن,Equipment,General,ساعات تشغيل الآلة,33.08,33.08,33.08,33.08,1,AED,23.57,0.7127,37,37,أعمال البناء,الأنفاق والمترو,جهاز المسار,إنشاء مسار في النفق,47127150acd9
KAME-LI-KANE-MERI_KAKAMETO,شرائط عازلة للكهرباء من خيوط زجاجية ملتوية معقدة، عرض 10 مم، سماكة 0.15 مم,Material,General,م,0.13,0.13,0.13,0.13,1,AED,6.35,50.6224,37,37,تركيب المعدات,معدات الاتصالات,الاتصالات الخدمية في النقل بالسكك الحديدية,خطوط الاتصال الرئيسية الكبلية,7ffd45b71090
DXME-RIME-MEVO_KAMEME,سخانات الزيت، بقوة 150 كيلوواط,Equipment,General,ساعات تشغيل الآلة,40.16,40.16,40.16,40.16,1,AED,219.87,5.4754,37,37,تركيب المعدات,التركيبات الكهربائية,أجهزة التوزيع والمحطات الفرعية,أجهزة التوزيع المفتوحة 6-750 كيلو فولت,8576ab46600b
DXME-RIME-RIRI_MEDXRI,الكهرباء: استهلاك 0.4 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.13,0.13,0.13,0.13,1,AED,0.16,1.2243,37,37,تركيب المعدات,معدات الطاقة الحرارية,مجموعات التوربينات البخارية والغازية,التوربينات البخارية الثابتة والمنشآت الغازية التوربينية الثابتة,61a9fe38b25c
DXME-RIME-RIRI_MEDXRI,آلات حفر الثقوب,Equipment,General,ساعات تشغيل الآلة,13.95,13.95,13.95,13.95,1,AED,17.08,1.2243,37,37,تركيب المعدات,معدات الطاقة الحرارية,مجموعات التوربينات البخارية والغازية,التوربينات البخارية الثابتة والمنشآت الغازية التوربينية الثابتة,9cbcf8ead804
DXME-MEPU-KANE_KAKAME,ناقلات أنابيب على جرار، حمولة تصل إلى 30 طن,Equipment,General,ساعات تشغيل الآلة,160.78,160.78,160.78,160.78,1,AED,4738.36,29.4705,37,37,أعمال البناء,الأنابيب الرئيسية والصناعية,أعمال التحميل والتفريغ والنقل,أعمال النقل,89ec0d4e3d61
KAME-RI-KAME-KARI_KAKASARI,البيتومين النفطي للبناء BN-70/30,Material,General,طن,2059.92,2059.92,2059.92,2059.92,1,AED,1789.9,0.8689,37,37,أعمال البناء,الأرضيات,الأرضيات,تركيب العزل المائي,07d53b32f329
DXME-KARI-KATO_KARISA,مطارق ديزل، وزن الجزء الصدمي 3.5 طن,Equipment,General,ساعات تشغيل الآلة,99.26,99.26,99.26,99.26,1,AED,90.54,0.9122,37,37,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض,80a8906067e2
KAME-TO-KARI-KASA_KAKAKAME,الغاز الطبيعي,Material,General,100 م3,75.3,75.3,75.3,75.3,1,AED,419.22,5.5669,37,37,تركيب المعدات,معدات مصانع الصناعات الكهربائية,معدات لتصنيع الآلات الكهربائية,معدات لإنتاج مصادر التيار الكهربائي الكيميائية,21ea97856d56
KAPU-ME-KARI-KASA_KAMETOKA,خليط خرسانة ثقيلة (BST) على حصى من الحصى، فئة B15، F(1)100، W4,Material,General,م3,305.85,305.85,305.85,305.85,1,AED,185.69,0.6071,37,37,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تقوية منحدرات المنشآت الترابية,01bb7c10dc53
DXME-MEKA-KAPU_KARIPU,آلات عزل للأنابيب بقطر 600-800 مم,Equipment,General,ساعات تشغيل الآلة,46.87,46.87,46.87,46.87,1,AED,1227.82,26.1984,37,37,أعمال البناء,شبكات المياه الخارجية,عزل الأنابيب الفولاذية ضد التآكل,تطبيق عازل عادي مضاد للتآكل من البيتومين والمطاط أو البيتومين والبوليمر على الأن,efab884ad3ab
DXME-KANE-KASA_KASADX,لوادر أحادية الجرافة متعددة الأغراض أمامية تعمل بالهواء المضغوط، السعة الاسمية للجرافة الرئيسية 2.3 م3، الحمولة 4 طن,Equipment,General,ساعات تشغيل الآلة,102.79,102.79,102.79,102.79,1,AED,152.5,1.4836,37,37,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض,4509885afe61
DXME-MEKA-KAPU_KARIPU,الكهرباء: استهلاك 10.07 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,3.34,3.34,3.34,3.34,1,AED,87.58,26.1984,37,37,أعمال البناء,شبكات المياه الخارجية,عزل الأنابيب الفولاذية ضد التآكل,تطبيق عازل عادي مضاد للتآكل من البيتومين والمطاط أو البيتومين والبوليمر على الأن,92029af19a90
RIPU-RI-KATO-KATO,أنابيب فولاذية خرسانية جاهزة,Abstract Material,General,م,846.19,846.19,846.19,846.19,1,AED,34.99,0.0414,37,37,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض,062659efb422
DXME-MEVO-KAME_KAMEPU,ضواغط متنقلة، ضغط 2.5 ميجا باسكال (25 ضغط جوي)، إنتاجية 34 م3/دقيقة,Equipment,General,ساعات تشغيل الآلة,271.13,271.13,271.13,271.13,1,AED,6677.47,24.6281,37,37,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,حقن مكونات القنوات لنظام الشد المسبق للغلاف الواقي لمبنى المفاعل,632272305cfa
DXME-MELI-KAPU_KASALI,الكهرباء: استهلاك 0.92 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.31,0.31,0.31,0.31,1,AED,3.9,12.7238,37,37,أعمال البناء,شبكات المياه الخارجية,مد الأنابيب,أنابيب البولي إيثيلين,47106adba58f
KAME-LI-KARI-KARI_KAKARIME,ورق تغليف ورقي,Material,General,1000 م2,429.36,429.36,429.36,429.36,1,AED,745.68,1.7367,37,37,أعمال البناء,شبكات المياه الخارجية,عزل الأنابيب الفولاذية ضد التآكل,تطبيق عازل مضاد للتآكل شديد القوة من البيتومين والمطاط أو البيتومين والبوليمر عل,a79dce215962
DXME-MEPU-KARI_KAKASA,سيارات شاحنة، حمولة تصل إلى 12 طن,Equipment,General,ساعات تشغيل الآلة,65.43,65.43,65.43,65.43,1,AED,783.98,11.9814,37,37,أعمال البناء,شبكات المياه الخارجية,مد الأنابيب,أنابيب البولي إيثيلين,e022cd8c6a9c
DXME-MELI-KAPU_KASALI,أجهزة ذات تحكم شبه آلي في عملية لحام الأنابيب البلاستيكية بقطر يزيد عن 160 إلى 315 مم,Equipment,General,ساعات تشغيل الآلة,8.08,8.08,8.08,8.08,1,AED,102.78,12.7238,37,37,أعمال البناء,شبكات المياه الخارجية,مد الأنابيب,أنابيب البولي إيثيلين,7e7f39196272
DXME-RIME-RIRI_PUTOVO,الكهرباء: استهلاك 10.89 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,3.62,3.62,3.62,3.62,1,AED,15.99,4.4208,37,37,تركيب المعدات,التركيبات الكهربائية,أجهزة التوزيع والمحطات الفرعية,أجهزة التوزيع المفتوحة 6-750 كيلو فولت,a077b3e28506
DXME-MEDX-KAVO_KAKANE,الكهرباء: استهلاك 1.82 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,0.6,0.6,0.6,0.6,1,AED,131.32,217.7395,37,37,أعمال الإصلاح والبناء,الشبكات الهندسية الخارجية,إعادة بناء وإصلاح شبكات الصرف الصحي الخارجية بطرق غير حفرية,استبدال أنابيب الصرف الصحي بدون حفر باستخدام أنابيب قصيرة بمساعدة مثقاب هوائي,5d91e0b52e64
KAME-LI-MEME-KALI_KAKASASA,أقطاب لحام لحام الفولاذ منخفض السبائك والكربوني UONI 13/45، E42A، قطر 6 مم,Material,General,طن,8342.63,8342.63,8342.63,8342.63,1,AED,104.97,0.0126,37,37,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة في ظروف نهرية باستخدام وسائل عائمة,af2327e15faf
RIKA-RI-KADX-METO_KAKAMEME,وصلات,Material,General,قطعة,38.31,38.31,38.31,38.31,1,AED,572.62,14.9476,37,37,تركيب المعدات,التركيبات الكهربائية,أجهزة التوزيع والمحطات الفرعية,أجهزة التوزيع المفتوحة 6-750 كيلو فولت,03fa0fad1c60
DXME-RIME-RIRI_PUTOVO,محطات متنقلة تعمل بالزيوليت,Equipment,General,ساعات تشغيل الآلة,11.39,11.39,11.39,11.39,1,AED,50.33,4.4208,37,37,تركيب المعدات,التركيبات الكهربائية,أجهزة التوزيع والمحطات الفرعية,أجهزة التوزيع المفتوحة 6-750 كيلو فولت,0c930ef2ab4b
DXME-RIME-MEVO_KAMEME,الكهرباء: استهلاك 49.5 كيلوواط/ساعة/ماش-ساعة,Electricity,Electricity,ساعات تشغيل الآلة,16.44,16.44,16.44,16.44,1,AED,90.03,5.4754,37,37,تركيب المعدات,التركيبات الكهربائية,أجهزة التوزيع والمحطات الفرعية,أجهزة التوزيع المفتوحة 6-750 كيلو فولت,8ff497369b1d
DXME-MEDX-KAVO_KAKANE,مضخات، إنتاجية 40 م3/ساعة، ضغط 25 م، قوة 5.5 كيلوواط,Equipment,General,ساعات تشغيل الآلة,1.64,1.64,1.64,1.64,1,AED,356.23,217.7395,37,37,أعمال الإصلاح والبناء,الشبكات الهندسية الخارجية,إعادة بناء وإصلاح شبكات الصرف الصحي الخارجية بطرق غير حفرية,استبدال أنابيب الصرف الصحي بدون حفر باستخدام أنابيب قصيرة بمساعدة مثقاب هوائي,ef1a2b38f2b4
DXME-MEVO-KATO_KAKAME,ضواغط ثابتة، إنتاجية 15 م3/دقيقة,Equipment,General,ساعات تشغيل الآلة,22.98,22.98,22.98,22.98,1,AED,633.23,27.5559,37,37,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,تثبيت التربة,إنشاء خنادق تحت محلول طيني,47d5d136569a
MEPU-SA-KALI-KAME_KAKAMEME,مسحوق الألومنيوم PAP-1,Material,General,طن,32891.42,32891.42,32891.42,32891.42,1,AED,243.5,0.0044,37,37,أعمال البناء,أعمال التشطيب,أعمال الطلاء,تغطية وطلاء بالورنيش ومركبات خاصة,cd0cc10048dd
DXME-MEVO-KATO_KAKAME,الكهرباء: استهلاك 36.3 كيلوواط/ساعة,Electricity,Electricity,ساعات تشغيل الآلة,12.06,12.06,12.06,12.06,1,AED,332.25,27.5559,37,37,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,تثبيت التربة,إنشاء خنادق تحت محلول طيني,e58357b35df4
KAME-LI-MELI-KAVO_KAKATORI,مسحوق تلميع,Material,General,كغ,76.06,76.06,76.06,76.06,1,AED,8.12,0.1068,37,37,أعمال البناء,أعمال التشطيب,أعمال التكسية,تكسية الأسطح بالحجر الطبيعي والحجارة المصنوعة,5ee423f4b1ea
DXME-KAME-KASA_MEKAPU,حفارات أحادية الجرافة تعمل بالديزل على عجلات هوائية، حجم الجرافة 0.4 م3,Equipment,General,ساعات تشغيل الآلة,95.39,95.39,95.39,95.39,1,AED,102.58,1.0754,37,37,أعمال البناء,الآبار,حفر الآبار,أنواع أخرى من الحفر,a5f2b9b37694
RIKA-RI-KADX-KAME_KAKATORI,مركب لملء وصلات الكابلات، ماركة MBM,Material,General,طن,6311.73,6311.73,6311.73,6311.73,1,AED,11.5,0.0018,37,37,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,معدات الإنذار والتركيز والحجب على السكك الحديدية,غرفة التحكم، التمركز الكهربائي والتشغيل التلقائي,f387f75ce621
KASA-ME-KARI-KASA,دعامات من الحديد المسلح,Abstract Material,General,م3,3531.91,2119.41,6474.6,2119.41,2,AED,181966.87,85.8571,37,37,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,أنابيب نقل الرماد,تركيب دعامات أساسية لأنابيب نقل الرماد والرواسب من عناصر خرسانية مسلحة مسبقة الص,457099e85593
KAME-TO-KARI-KAME_KAKAKARI,نيتروجين غازي صناعي,Material,General,م3,10.92,10.92,10.92,10.92,1,AED,438.26,40.1333,36,36,تركيب المعدات,التركيبات الكهربائية,توزيع الطاقة الكهربائية والشبكات الكهربائية,خطوط كبلية حتى 500 كيلو فولت,54c05a9cff9b
KAME-LI-MEME-KALI_KAMEKAME,أقطاب لحام للصلب عالي السبائك TS-11، قطر 4 مم,Material,General,كغ,38.11,38.11,38.11,38.11,1,AED,89.89,2.3589,36,36,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المجمعة,المباني السكنية والعامة والإدارية والمعيشية للمؤسسات الصناعية,السلالم والمدرجات والحواجز,b375c48a11fd
DXME-RIME-KAME_KARIME,أجهزة طلاء بالرش الهوائي تعمل بالهواء المضغوط عند التشغيل من وحدات ضاغطة متنقلة، بطاقة إنتاجية تصل إلى 8.7 لتر/دقيقة,Equipment,General,ساعات تشغيل الآلة,4.07,4.07,4.07,4.07,1,AED,26.96,6.6278,36,36,أعمال البناء,الأسقف,أسقف,تركيب العزل المائي للأسقف المستوية من مركبات بوليمرية بطريقة التطبيق بدون هواء,23cd13117229
KASA-ME-KAME-MEKA,هياكل مسبقة الصنع من الحديد المسلح,Abstract Material,General,م3,1764.24,1764.24,1764.24,1764.24,1,AED,53066.47,30.0789,36,36,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المجمعة,منشآت المياه والصرف الصحي,تركيب دعامات وأحواض للمنشآت السعوية,f6fdb1cb3771
KAME-TO-KAME-KANE_KAKARIPU,شحم سيارات متعدد الاستخدامات,Material,General,كغ,67.31,67.31,67.31,67.31,1,AED,2.15,0.032,36,36,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,أنابيب الغاز للمدن والبلدات,توصيلات تحت الضغط في أنابيب الغاز الفولاذية العاملة,1cb8f582e8e6
MEPU-SA-KAPU-KATO_KAKAKARI,ماستيك مانع للتسرب غير متصلب من المطاط الصناعي لملء وإحكام إغلاق فواصل الحواجز الزجاجية للبيوت البلاستيكية,Material,General,طن,6558.46,6558.46,6558.46,6558.46,1,AED,54.73,0.0083,36,36,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المجمعة,المباني السكنية والعامة والإدارية والمعيشية للمؤسسات الصناعية,لحامات تشوه وإحكام إغلاق الوصلات,7d9b92a94e30
MEPU-ME-KASA-KAPU_KAMEKAME,غراء على أساس إيبوكسي ثنائي المكونات، المكون A و B، ماركة VK-9,Material,General,كغ,158.18,158.18,158.18,158.18,1,AED,14.64,0.0926,36,36,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,أنواع أخرى من الأعمال,5fb4c14e8ce5
KAME-RI-KATO-KATO_KAMERIRI,ماستيكا البيتومين-بوليمرية العازلة للماء، للأسقف، للإنشاءات المعمارية وتركيب (إصلاح) الأسقف، باردة، جاهزة للاستخدام، نطاق درجات الحرارة من -20 إلى +40 درجة مئوية، قوة الالتصاق بالمعدن/الخرسانة لا تقل عن 0.9/0.6 ميجا باسكال، استهلاك العزل المائي/تركيب الأسقف 2.5-3.5/3.8-5.7 كجم/م2 عند سمك طبقة الطلاء 2 مم,Material,General,كغ,19.5,19.5,19.5,19.5,1,AED,13342.24,684.0969,36,36,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المجمعة,المباني السكنية والعامة والإدارية والمعيشية للمؤسسات الصناعية,لحامات تشوه وإحكام إغلاق الوصلات,7e748a4de6cd
MERI-ME-KARI-KADX,مادة عازلة,Abstract Material,General,م2,7.41,7.41,7.41,7.41,1,AED,2585.35,348.7419,36,36,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,تزويد الطاقة الحرارية - الشبكات الخارجية,تركيب الأنابيب بدون قنوات,dcb92a022a26
DXME-KAPU-KARI_KARIME,الكهرباء: استهلاك 15.68 كيلوواط/ساعة/آلة,Electricity,Electricity,ساعات تشغيل الآلة,5.21,5.21,5.21,5.21,1,AED,60.45,11.6117,36,36,أعمال البناء,الأنابيب الرئيسية والصناعية,إنشاء معابر تحت الطرق,تركيب أغطية غير قابلة للفك,08415a23185a
KAME-LI-MESA-MEPU_KAKANERI,براغي فولاذية ذاتية التنصيب برأس نصف دائري وشق صليبي، طرف مثقاب، قطر 4.2 مم، طول 16 مم,Material,General,100 قطعة,2.78,2.78,2.78,2.78,1,AED,20.58,7.398,36,36,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,تشييد هياكل خرسانية متجانسة للمباني السكنية والعامة باستخدام أنواع مختلفة من الق,تركيب قوالب غير قابلة للإزالة لأحواض خرسانية مسلحة من ألواح فولاذية ملفوفة,19933ffa65d7
DXME-KAPU-KARI_KARIME,معدات الحفر الأفقي مع ناقل لولبي للأنابيب بقطر 325-630 مم,Equipment,General,ساعات تشغيل الآلة,42.01,42.01,42.01,42.01,1,AED,487.85,11.6117,36,36,أعمال البناء,الأنابيب الرئيسية والصناعية,إنشاء معابر تحت الطرق,تركيب أغطية غير قابلة للفك,0c6a23c2185f
ME_MEKAKA_LITO,"متوسط شحن العمل 7,3",Labor,Labor,ساعات,62.32,62.32,62.32,62.32,1,AED,124.32,1.995,36,36,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط اتصال كبلية من الألياف البصرية,8038ce67341d
KAME-LI-MESA-MEME_KAKAPUNE,حلقات فولاذية مجلفنة دائرية، قطر الفتحة م12-14,Material,General,كغ,14.55,14.55,14.55,14.55,1,AED,3.52,0.2416,36,36,أعمال البناء,أعمال التشطيب,أعمال التكسية,تكسية خارجية للواجهات,738bb463e630
DXME-KAME-KAME_KAPUKA,جرافات، قوة 243 كيلوواط (330 حصان),Equipment,General,ساعات تشغيل الآلة,371.41,371.41,371.41,371.41,1,AED,982.47,2.6453,36,36,أعمال البناء,أعمال الحفر,التطوير الميكانيكي للتربة (بواسطة الحفارات، الكاشطات، الجرافات، الممهدات، طريقة ,تطوير التربة بواسطة الجرافات,7be4cb97da8e
KAME-LI-MESA-KATO_KAKARIRI,براغي فولاذية مجلفنة برأس سداسي، مع صمولة سداسية ورقائق دائرية مسطحة، قطر اللولب M16 (M18)، طول البراغي 25-200 مم,Material,General,طن,11762.82,11762.82,11762.82,11762.82,1,AED,1811.6,0.154,36,36,أعمال البناء,الهياكل المعدنية الإنشائية,المباني وهياكل المباني,هياكل ومباني ذات أغراض خاصة,aefe09fb2f47
DXME-RIKA-KARI_KAKALI,الصنادل غير ذاتية الحركة عند العمل في المياه المغلقة، حمولة 400-450 طن,Equipment,General,ساعات تشغيل الآلة,93.86,93.86,93.86,93.86,1,AED,708.82,7.5517,36,36,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة في الظروف البحرية من على متن وسائل عائمة,34e1745fd0b1
DXME-RIKA-KARI_KAMEME,الصنادل غير ذاتية الحركة عند العمل في المياه المفتوحة، حمولة 400-450 طن,Equipment,General,ساعات تشغيل الآلة,112.08,112.08,112.08,112.08,1,AED,846.37,7.5517,36,36,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة في الظروف البحرية من على متن وسائل عائمة,e98cbb6d216a
KAME-LI-MESA-KAPU_KAKAMERI,براغي فولاذية برأس نصف دائري، طول 55-120 مم,Material,General,طن,10622.5,10622.5,10622.5,10622.5,1,AED,11.67,0.0006,36,36,أعمال البناء,التهوية وتكييف الهواء,العناصر الإنشائية لتركيب أنظمة التهوية وتكييف الهواء,تركيب شبكات ستائر فولاذية,52ebd0fffee2
RISA-ME-KANE-MEVO,حشوات للعواميد,Abstract Material,General,1000 قطعة,3427.3,3427.3,3427.3,3427.3,1,AED,5049.56,1.4733,36,36,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تركيب وتفكيك الطرق,1f2cefccedd0
MEME-ME-KATO-KANE_KAKAMETO,ألواح من خشب الصنوبر (البتولا) المقطوع، رطوبة طبيعية، طول 2-6.5 م، جميع العروض، سماكة 20-22 مم، درجة III,Material,General,م3,3694.89,3694.89,3694.89,3694.89,1,AED,259.71,0.0703,36,36,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تقوية منحدرات المنشآت الترابية,a03452a231e1
KAME-LI-RIKA-KALI_KAKAKARI,خيوط من ألياف القنب، قطر 1.7 مم,Material,General,كغ,22.78,22.78,22.78,22.78,1,AED,114.96,5.0456,36,36,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,إنشاءات مباني محطات الطاقة النووية,تركيب لوح الأساس تحت مباني قسم المفاعل في محطة الطاقة النووية المزودة بمفاعل VVE,2a545bacd466
DXME-KAVO-KARI_KAKARI,موزعات الأسفلت، سعة الخزان 7000 لتر,Equipment,General,ساعات تشغيل الآلة,120.23,120.23,120.23,120.23,1,AED,157.77,1.3122,36,36,أعمال البناء,الطرق البرية,الأساسات والأغطية من التربة المقواة بمواد رابطة,الأساسات والأغطية المصنوعة من التربة المقواة بمواد رابطة عضوية,eeb39f1b1b8a
RISA-RI-KAME-MEME_KAKAKARI,حلقة شوكة تحت السماعة KS-006,Material,General,قطعة,68.55,68.55,68.55,68.55,1,AED,159.55,2.3274,35,35,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,شبكات الاتصال في النقل بالسكك الحديدية,تركيب تعليق التلامس,1703ba758103
RISA-TO-MEPU-KAME_MEDXRIPU,مسامير سكك حديدية برأس سداسي، نوع TsP 54، قطر م24، طول 195 مم,Material,General,طن,8532.82,8532.82,8532.82,8532.82,1,AED,23936.72,2.8053,35,35,أعمال البناء,السكك الحديدية,البنية العلوية للسكك الحديدية بعرض 1520 ملم,تركيب وتفكيك الطرق,56057ffe66b6
RIKA-ME-KARI-MESA_KAKAMEDX,موصلات SMZ-10,Material,General,100 قطعة,330.85,330.85,330.85,330.85,1,AED,352.4,1.0651,35,35,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط اتصال كبلية داخل المدن,0cb62efbb201
RIKA-RI-KADX-MEKA_KAKAMEPU,وصلة واقية للكابلات الاتصالات التوصيلية MC-65,Material,General,قطعة,47.5,47.5,47.5,47.5,1,AED,47.5,1.0,35,35,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط الاتصال الكبلية بين المدن,89483bbcaf25
KAME-LI-RIKA-KAPU_KAKAKAPU,خيوط قطنية للخياطة، قطر 1.7 مم,Material,General,كغ,47.93,47.93,47.93,47.93,1,AED,0.04,0.0009,35,35,أعمال البناء,المباني والمنشآت المؤقتة القابلة للتفكيك والتركيب,تركيب شبكات الهندسة الداخلية للمباني والمرافق المؤقتة,تركيب الإمداد الداخلي بالكهرباء للمباني المؤقتة ذات الأغراض الصناعية والتخزينية,dfa419c878fc
DXME-KAPU-KAME_KARIME,"محطات حفر لولبية على عجلات، عمق الحفر حتى 60 م، حمولة الصاري 3,7 طن",Equipment,General,ساعات تشغيل الآلة,190.88,190.88,190.88,190.88,1,AED,6409.4,33.5789,35,35,أعمال البناء,أعمال الحفر,أنواع أخرى من أعمال الحفر، الأعمال التحضيرية والمصاحبة وأعمال التثبيت,تجفيف المياه,c904c675c2cc
RISA-RI-KAME-RIME_KAKANEME,لوح توصيل KS-082,Material,General,قطعة,16.21,16.21,16.21,16.21,1,AED,126.7,7.8161,35,35,تركيب المعدات,معدات الإنذار والتركيز والتشغيل الآلي وشبكة الاتصال في النقل بالسكك الحديدية,شبكات الاتصال في النقل بالسكك الحديدية,تركيب تعليق التلامس,7b176b5638cd
DXME-KARI-KAME_KAKAPU,مغاطس كهربائية منخفضة التردد لغمر الأساسات المعدنية والحديدية حتى 3 طن، عزم دوران 71.4 كجم، قوة طرد مركزي 604 كيلو نيوتن,Equipment,General,ساعات تشغيل الآلة,98.04,98.04,98.04,98.04,1,AED,223.56,2.2803,35,35,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,أعمال الأساسات,أعمال الأساسات المنفذة من الأرض,c93a157bafd5
KAVO-RI-KARI-METO_KAKAMEME,حبل مزدوج اللف TLK-O، تصميم 6×37 (1+6+15+15)+1 o.s.، علامة B، من سلك غير مطلي، مجموعة العلامات 1570-1770 ن/مم2، قطر 33 مم,Material,General,10 م,399.68,399.68,399.68,399.68,1,AED,674.78,1.6883,35,35,أعمال البناء,الأنابيب الرئيسية والصناعية,مد الأنابيب في ظروف خاصة,مد الأنابيب في المستنقعات وعبر الحواجز المائية,01e612271606
DXME-MEPU-KASA_KARIME,مقطورات لأسطوانات الأنابيب البلاستيكية، حمولة تصل إلى 4 أطنان,Equipment,General,ساعات تشغيل الآلة,2.81,2.81,2.81,2.81,1,AED,7.45,2.6523,35,35,أعمال البناء,تزويد الطاقة الحرارية وأنابيب الغاز - شبكات خارجية,تزويد الطاقة الحرارية - الشبكات الخارجية,تركيب أنابيب شبكات التدفئة مع عزل حراري من البولي يوريثان الرغوي,d04c1da1f5fd
KARI-RI-KAME-KATO_KAKAMEVO,حصى خزفي M 600، حجم 10-20 مم,Material,General,م3,171.54,171.54,171.54,171.54,1,AED,5069.63,29.5529,35,35,أعمال البناء,الهياكل الخرسانية والخرسانية المسلحة المتجانسة,تحضير الخرسانة والملاط في ظروف البناء,تحضير الخرسانة الخفيفة,6f47934ef619
RIKA-RI-KADX-KARI_KAKATORI,حلقات الدعم,Material,General,10 قطعة,4.27,4.27,4.27,4.27,1,AED,0.57,0.1343,35,35,تركيب المعدات,معدات الاتصالات,خطوط الاتصال,خطوط اتصال كبلية داخل المدن,b1b8b334c4cd
DXME-MEKA-MEME_KATOME,أنظمة الفحص عن بعد لفحص الأنابيب على أساس السيارة,Equipment,General,ساعات تشغيل الآلة,83.4,83.4,83.4,83.4,1,AED,506.34,6.0714,35,35,أعمال الإصلاح والبناء,الشبكات الهندسية الخارجية,إعادة بناء وإصلاح شبكات الصرف الصحي الخارجية بطرق غير حفرية,استبدال أنابيب الصرف الصحي بدون حفر باستخدام أنابيب قصيرة بمساعدة مثقاب هوائي,3723f90ed39f
MEME-ME-KATO-KASA_KAKANEME,ألواح خشبية غير مشذبة من أنواع الصنوبر، رطوبة طبيعية، طول 2-6.5 م، عرض 100-250، سماكة 25 مم، درجة III,Material,General,م3,1214.08,1214.08,1214.08,1214.08,1,AED,1082.71,0.8918,35,35,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,آبار الصرف,تشييد هياكل الجدران وشفرات الآبار الغاطسة الخرسانية المسلحة,a591b3f19feb
KAME-LI-MESA-MEPU_KATOMEKA,براغي ذاتية التثبيت من الصلب المجلفن برأس مخفي وشق على شكل صليب، مدببة، قطر 3.5 مم، طول 16 مم,Material,General,كغ,22.89,22.89,22.89,22.89,1,AED,53.7,2.3463,35,35,أعمال البناء,أعمال التشطيب,أعمال التكسية,تكسية الأسطح الداخلية بمواد صفائحية,b187ff567cd6
KAME-LI-MELI-KARI,محقن,Abstract Material,General,قطعة,610.4,610.4,610.4,610.4,1,AED,989.06,1.6203,35,35,أعمال البناء,أعمال الأساسات، الآبار الغاطسة، تثبيت التربة,تثبيت التربة,تثبيت واستخراج أجهزة الحقن,76b57195db61
