resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
MS00105,"SIERRA MECÁNICA DE CORTE, MANUAL",Equipment,General,h,3.45,3.45,3.45,3.45,1,EUR,5.12,1.4854,8,8,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Varios,5e0964ca4ed4
XW00100,"MORTERO IGNÍF. CEMENTO, ADITV, PERLITA EXPANDIDA",Material,Concrete & Cement,m3,325.79,325.79,325.79,325.79,1,EUR,11.08,0.034,8,8,AISLAMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),AISLAMIENTOS,Varios,6007e74bb131
FP00500,ENTRAMADO METÁLICO PARA TABIQUE PLACAS DE YESO LAMIN. 46x600 mm,Material,General,m2,3.86,3.86,3.86,3.86,1,EUR,4.44,1.15,8,8,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,ARCOS Y BÓVEDAS DE LADRILLO,8dd9aa99ea49
HR01000,TOLDO DE LONA PLASTIFICADA,Material,General,m2,0.7,0.7,0.7,0.7,1,EUR,0.15,0.2177,8,8,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Toldos,8287ed86b6ff
XW00400,"MORTERO IGNÍF. YESO, VERMICULITA ADITIVOS",Material,General,m3,254.14,254.14,254.14,254.14,1,EUR,8.35,0.0329,8,8,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,ESTRUCTURAS,a10f9b89ce5d
11SBA90032,PASAMANOS AC. LAM. FRIO TUBO 50x4 mm,Material,General,m,23.59,23.59,23.59,23.59,1,EUR,39.32,1.667,8,8,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Fábrica,df82cd0836da
03ERT80050,ENCOFRADO METÁLICO 1 C. EN MURO DE CONTENCIÓN,Material,General,m2,64.53,64.53,64.53,64.53,1,EUR,187.14,2.9,8,8,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Muros,c6b4ffee975f
UE03100,LÁMPARA VAPOR MERCURIO C.C. 125 W,Material,General,u,10.73,10.73,10.73,10.73,1,EUR,10.73,1.0,8,8,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Alumbrado público,9015c95eedad
WW04800,RASTREL PINO 60x30 mm,Material,General,m,1.06,1.06,1.06,1.06,1,EUR,2.45,2.3071,7,7,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Peldaños,b394ae8b958a
RW04400,CANTONERA GOMA,Material,General,m,1.81,1.81,1.81,1.81,1,EUR,1.88,1.04,7,7,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Peldaños,3ca27c47c810
CE00100,PUNTAL DE MADERA,Material,General,m,7.5,7.5,7.5,7.5,1,EUR,0.79,0.1057,7,7,ACONDICIONAMIENTO DE TERRENOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ACONDICIONAMIENTO DE TERRENOS,Entibaciones,e2c36de084e5
MG00100,GRUA MÓVIL AUTOPROPULSADA,Equipment,General,h,82.75,82.75,82.75,82.75,1,EUR,46.2,0.5583,7,7,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Verticales,47b5a8ed4e80
VL03000,LUNA PULIDA FLOTADA INCOLORA 4 mm,Material,General,m2,13.21,13.21,13.21,13.21,1,EUR,15.1,1.1429,7,7,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Térmicos,d003056f633b
IM02136,"EQUIPO INCREMENTO POR PARADAS PUERTAS PISO AUT. 0,70 m",Material,General,u,514.64,514.64,514.64,514.64,1,EUR,1838.0,3.5714,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Ascensores,6df05fd29d4d
IC53800,REJILLA DE VENTILACIÓN DE ALUMINIO,Material,General,u,4.68,4.68,4.68,4.68,1,EUR,2.54,0.5429,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductos,b4d967a6bf85
VL00600,"LAMR. SEG. 2 LUNAS, INCOLORAS, 6 mm DOBLE LAM. BUT. INC.",Material,General,m2,74.42,74.42,74.42,74.42,1,EUR,55.29,0.743,7,7,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Varios,f33e3e7c9ea0
IF25000,SIFÓN BOTELLA INDIVIDUAL DIÁM. 35 mm,Material,General,u,1.46,1.46,1.46,1.46,1,EUR,1.46,1.0,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plásticos,f246f50279bf
IE11000,INTERRUPTOR SENCILLO,Material,General,u,2.0,2.0,2.0,2.0,1,EUR,2.29,1.1429,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Puntos de luz,659ab4bb55e3
IF31400,"VÁLVULA RETENCIÓN DIÁM. 2"" (50/60 mm)",Material,General,u,17.76,17.76,17.76,17.76,1,EUR,25.37,1.4286,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Retención,54c81a82f9db
XI01600,LÁMINA VINILICA PVC FLEXIBLE 1 COMPT. 1 mm,Material,General,m2,8.24,8.24,8.24,8.24,1,EUR,8.5,1.0319,7,7,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros,249c6f1a4ad3
KM01300,CERCO SAPELLY 100X40 mm,Material,General,m,18.7,18.7,18.7,18.7,1,EUR,47.28,2.5286,7,7,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar,b744d23ab786
IE11600,PUNTO DE PUESTA A TIERRA,Material,General,u,13.14,13.14,13.14,13.14,1,EUR,13.14,1.0,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Puestas a tierra,d10c2dabcf5c
UE04100,TUBO FIBROCEMENTO LIGERO DIÁM. 60 mm,Material,Concrete & Cement,m,2.57,2.57,2.57,2.57,1,EUR,2.6,1.01,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Líneas generales de alimentación,33a518fca44e
QP02900,"PLANCHA DE CINC 0,82 mm ESP.",Material,General,m2,55.46,55.46,55.46,55.46,1,EUR,19.28,0.3477,7,7,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Varios,636701380604
QW00600,PLOMO EN PLANCHAS,Material,General,kg,1.79,1.79,1.79,1.79,1,EUR,20.97,11.7143,7,7,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,Cazoletas,6d6c9d1890c6
06LHC00001,CITARA LADRILLO GAFA 7 cm,Material,General,m2,21.4,21.4,21.4,21.4,1,EUR,16.64,0.7774,7,7,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Aseos,50f4f8d29d69
PB00400,BARNÍZ TAPAPOROS,Material,General,kg,9.0,9.0,9.0,9.0,1,EUR,1.5,0.1671,7,7,PINTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),PINTURAS,Barniz,32a5dd72d5ff
VW00700,GOMA PIRAMIDAL DE 122 mm,Material,General,m,2.34,2.34,2.34,2.34,1,EUR,1.84,0.7857,7,7,VIDRIERÍA Y ELABORADOS SINTÉTICOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),VIDRIERÍA Y ELABORADOS SINTÉTICOS,Celulares,cb7232ab9965
CA00900,ACERO PERFILES S 275 JR,Material,General,kg,1.1,1.1,1.1,1.1,1,EUR,61.56,55.9676,7,7,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Tableros,b24ad0c95618
UA00700,PATE DE HIERRO DIÁM. 30 mm,Material,General,u,4.84,4.84,4.84,4.84,1,EUR,33.19,6.8571,7,7,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Pozos,79b80dcc7ffa
IF92979,TUBO CORRUGADO P/POLIETILENO DIÁM. 75 mm,Material,General,m,1.58,1.58,1.58,1.58,1,EUR,1.59,1.0086,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico,874fc600b6c8
UJ02000,"TUTOR DE MADERA DE CASTAÑO 2,75 m",Material,General,u,6.26,6.26,6.26,6.26,1,EUR,6.26,1.0,7,7,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Arboles,da89c0e93539
UJ01900,TUTOR DE MADERA DE CASTAÑO 2 m,Material,General,u,6.17,6.17,6.17,6.17,1,EUR,6.17,1.0,7,7,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Arboles,3d74d1c41b3e
KW01200,CERRADURA LLAVE PLANA 1ª CALIDAD,Material,General,u,27.63,27.63,27.63,27.63,1,EUR,13.03,0.4714,7,7,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Abatibles,4deec940bd5f
QW00700,POLIESTIRENO EXTRUSIONADO EN PLANCHAS DE 25 kg/m3 DENSIDAD,Material,General,m3,197.27,197.27,197.27,197.27,1,EUR,6.31,0.032,7,7,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios,33caaca7c4bd
IF30500,VÁLVULA DESAGUE LAVABO C/TAPON,Material,General,u,5.82,5.82,5.82,5.82,1,EUR,5.82,1.0,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Lavabo,defb4827ba82
AGM00400,"MORTERO DE CEMENTO M7,5 (1:5) CEM II/A-L 32,5 N",Material,Concrete & Cement,m3,86.51,86.51,86.51,86.51,1,EUR,4.24,0.049,7,7,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón,52087f252ecc
UJ01200,MANTILLO,Material,General,m3,17.69,17.69,17.69,17.69,1,EUR,0.96,0.0543,7,7,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Plantas de jardín,67bcb0a5a858
CM00100,MADERA DE PINO EN TABLONCILLO,Material,General,m3,424.53,424.53,424.53,424.53,1,EUR,3.76,0.0089,7,7,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Barandillas,6a2b802c4f9b
IC70300,"TUBO COBRE DESHIDRATADO Y RECOCIDO 9,52x0,8 mm (3/8"")",Material,General,m,4.52,4.52,4.52,4.52,1,EUR,4.52,1.0,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones,e41c28bffbb4
XT07100,"COQUILLA ESP. ELAST. CAUCHO/VINILO 0,028 W/mk 28x19 mm",Material,General,m,5.2,5.2,5.2,5.2,1,EUR,5.25,1.01,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones,e4325a371467
HV00500,EXTRACTOR DE AIRE 1000 m3/h,Material,General,u,356.39,356.39,356.39,356.39,1,EUR,139.76,0.3921,7,7,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Ventilaciones,bbaed8ef5123
HV00600,CONDUCTO DE CHAPA GALVANIZADO 20x40 cm,Material,General,m,19.78,19.78,19.78,19.78,1,EUR,7.76,0.3921,7,7,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Ventilaciones,b8c7c18e878e
CM00900,TABLERO AGLOMERADO PROTEGIDO,Material,General,m2,10.42,10.42,10.42,10.42,1,EUR,11.69,1.1214,7,7,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,Madera,7bc7d5297f5a
HC03100,"FILTRO CONTRA PINTURA, HUMOS, SOLDADURA",Material,General,u,6.5,6.5,6.5,6.5,1,EUR,9.29,1.4286,7,7,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Cabeza,f4399a596f91
IE12800,TUBO PVC RIGIDO DIÁM. 29 mm,Material,General,m,2.38,2.38,2.38,2.38,1,EUR,2.4,1.0086,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos,ee3c507e2374
WW80010,PUNTAS 20x100 cm,Material,General,kg,9.34,9.34,9.34,9.34,1,EUR,0.85,0.0914,7,7,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Muros trombe,468feebfd653
XI02100,MEMBRANA BETÚN MODIF. ARM. VELO VIDRIO DE 3 mm,Material,General,m2,4.54,4.54,4.54,4.54,1,EUR,3.53,0.7779,7,7,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Paneles de yeso,7026dc50e04c
IE03500,CABLE COBRE 1x95 mm2 RZ1-K(AS),Material,Electrical,m,31.04,31.04,31.04,31.04,1,EUR,89.17,2.8729,7,7,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductores,4c8e6f110b90
US12125,BRIDA GRAN TOLER. DIÁM. 80,Material,General,u,54.26,54.26,54.26,54.26,1,EUR,85.27,1.5714,7,7,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fibrocemento,1594ba352d09
IC90064,IMPRIMACIÓN ANTIOXIDANTE CON POLIURETANO,Material,General,kg,8.28,8.28,8.28,8.28,1,EUR,0.11,0.0137,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones,8faf7b458b6e
KS05700,RULO Y MECANISMOS PERSIANA,Material,General,u,11.74,11.74,11.74,11.74,1,EUR,8.75,0.745,6,6,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,P.V.C.,21d05588b5c7
IC68600,"TUBO ACERO NEGRO SIN SOLD. UNE 19040 88,9x4,05 mm DIÁM. x ESP.",Material,General,m,12.94,12.94,12.94,12.94,1,EUR,13.07,1.01,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones,676a806bc800
US10525,"CODO BB F.D. DIÁM. 80 mm, PN-16",Material,General,u,53.4,53.4,53.4,53.4,1,EUR,53.4,1.0,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición,511200a16b3d
US12003,UNIÓN GIBAULT DIÁM. 100 A/D,Material,General,u,13.42,13.42,13.42,13.42,1,EUR,22.37,1.6667,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fibrocemento,ca3ead31fe4e
US12000,UNIÓN GIBAULT DIÁM. 80 A/F,Material,General,u,11.4,11.4,11.4,11.4,1,EUR,19.0,1.6667,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fibrocemento,4469c4d72427
GP80010,PASTA AGARRE PARA PEGADO PANEL YESO LAMINADO,Material,General,kg,0.64,0.64,0.64,0.64,1,EUR,3.04,4.75,6,6,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,DIVISIONES,c267850cafaf
IE03600,CABLE COBRE 1x120 mm2 RZ1-K(AS),Material,Electrical,m,38.65,38.65,38.65,38.65,1,EUR,167.55,4.335,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductores,17a34be642c2
KM03600,HOJA VIDRIERA SAPELLY 35 mm,Material,General,u,58.72,58.72,58.72,58.72,1,EUR,37.19,0.6333,6,6,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar,e53e513af4e4
HB00400,SOPORTE METÁLICO BARANDILLA SISTEMA BALAUSTRE,Material,General,u,19.04,19.04,19.04,19.04,1,EUR,0.38,0.02,6,6,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Barandillas,02c2bc1904bc
IE07700,"INTERRUPTOR CONTROL POTENCIA, I+N, DE 10-35 A",Material,General,u,44.32,44.32,44.32,44.32,1,EUR,44.32,1.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Varios,f4fb3caa3d1d
QP01000,"CHAPA DE ALUMINIO ANODIZADO 0,9 mm ESP.",Material,General,m2,27.69,27.69,27.69,27.69,1,EUR,19.12,0.6907,6,6,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros,fddca1179cce
QP01400,"CHAPA LISA DE ACERO GALV. POLIÉSTER EXT. 0,7 mm ESPESOR",Material,General,m2,18.51,18.51,18.51,18.51,1,EUR,11.07,0.598,6,6,CUBIERTAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),CUBIERTAS,Encuentros,1b3ab6477b72
IC50300,PURGADOR AUTOMÁTICO AIRE,Material,General,u,4.32,4.32,4.32,4.32,1,EUR,4.32,1.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Emisores,996112bf31ec
KM03500,HOJA VIDRIERA OKUME 35 mm,Material,General,u,53.17,53.17,53.17,53.17,1,EUR,32.61,0.6133,6,6,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Pintar,953d444de7da
CB00200,BLOQUE HORMIGÓN FORJADO RETICULAR,Material,General,u,2.35,2.35,2.35,2.35,1,EUR,9.9,4.212,6,6,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Bidireccionales,6c1200b58523
CA80100,ACERO S 275 JR EN PERFILES TUBULARES,Material,General,kg,1.45,1.45,1.45,1.45,1,EUR,24.65,17.0,6,6,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Varios,bbf0d4c84591
IE01500,BASE ENCHUFE II+T 16 A SUP. CAJA ESTANCA C/TAPA,Material,General,u,9.31,9.31,9.31,9.31,1,EUR,15.52,1.6667,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Tomas de corriente,d17c50a941a5
XI00600,ESMALTE DE POLIETILENO CLOROSULFONADO,Material,General,kg,12.45,12.45,12.45,12.45,1,EUR,0.66,0.0533,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones,60b52d1098d8
US10659,"DERIV. ""T"" EEB 150x80/150, J/MEC.",Material,General,u,90.02,90.02,90.02,90.02,1,EUR,90.02,1.0,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Acometidas,32f9220e4312
IC61500,SONDA EXTERIOR,Material,General,u,62.78,62.78,62.78,62.78,1,EUR,62.78,1.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Regulación y control,16f566d171fa
MP00230,PILOTE CPI-4 POR P.P. DE EQUIPO DE PILOTAJE (ALQUILER),Equipment,General,m,255.97,255.97,255.97,255.97,1,EUR,164.67,0.6433,6,6,CIMENTACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),CIMENTACIONES,In situ,29d5913d1ed5
IC42300,MARCO DE CHAPA GALV. O MADERA PARA REJILLA DE 250x150 mm,Material,General,u,3.95,3.95,3.95,3.95,1,EUR,3.95,1.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Distribución,ba2f35a79382
FL80190,"LADRILLO CERÁM. PERFORADO 24x11,5x7 cm",Material,General,mu,170.0,170.0,170.0,170.0,1,EUR,14.85,0.0873,6,6,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Muros,a13232e4f7d1
US10825,"BRIDA ENCHUFE DIÁM. 80 mm, J/MEC.",Material,General,u,28.59,28.59,28.59,28.59,1,EUR,38.12,1.3333,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición,b66bdd24514a
FL80185,"LADRILLO CERÁM. PERFORADO 24x11,5x5 cm",Material,General,mu,160.0,160.0,160.0,160.0,1,EUR,8.43,0.0527,6,6,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Perforados,ed6201ab0dc9
US10675,"DERIV. ""T"" BBB 80x80 F.D. PN-16",Material,General,u,85.14,85.14,85.14,85.14,1,EUR,85.14,1.0,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición,b9830a445cef
US10678,"DERIV. ""T"" BBB 100x80/100 PN-16",Material,General,u,91.3,91.3,91.3,91.3,1,EUR,91.3,1.0,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición,e2928f62ba69
IC90066,ADHESIVO PARA COQUILLA ELASTOMÉRICA,Material,General,kg,10.28,10.28,10.28,10.28,1,EUR,0.42,0.0412,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Valvulería y canalizaciones,072cd8b6cbe4
IF21100,"LLAVE PASO DIÁM. 1/2"" (10/15 mm)",Material,General,u,3.67,3.67,3.67,3.67,1,EUR,4.28,1.1667,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Contadores,e4d2a12be85a
KM04400,LISTÓN PINO FLANDES 90X3 mm,Material,General,m,4.36,4.36,4.36,4.36,1,EUR,10.99,2.52,6,6,CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Base de Costes de la Construccion de Andalucia (BCCA 2023),CARPINTERÍA Y ELEMENTOS DE SEGURIDAD Y PROTECCIÓN,Barnizar,ff29167a26d9
IE07600,INTERRUPTOR CONMUTADO NORMAL,Material,General,u,1.26,1.26,1.26,1.26,1,EUR,2.52,2.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Puntos de luz,34d0b6c23e2f
05HHL00103,HORMIGÓN PARA ARMAR HA-30/P/20/XC2 EN LOSAS,Material,General,m3,124.57,124.57,124.57,124.57,1,EUR,124.57,1.0,6,6,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Losas,85eab8df00fe
05HEM00101,ENCOFRADO DE MADERA DE PINO EN LOSAS PARA REVESTIR,Material,General,m2,21.42,21.42,21.42,21.42,1,EUR,197.06,9.2,6,6,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Losas,c74bb87b84f5
05HRP80010,HORM. ARM. HA-25/P/20/XC2 EN PILARES I/ENC. MET. REV.,Material,General,m3,433.17,433.17,433.17,433.17,1,EUR,12.27,0.0283,6,6,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Hormigón,4940993d27ff
RP00700,HUELLA MÁRMOL ROJO ALICANTE 30 mm,Material,General,m,25.28,25.28,25.28,25.28,1,EUR,26.54,1.05,6,6,REVESTIMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),REVESTIMIENTOS,Peldaños,afac3efd063e
TO01550,OF. 1ª MONTADOR CARPINTERÍA,Labor,Labor,h,23.17,23.17,23.17,23.17,1,EUR,21.47,0.9267,6,6,MANTENIMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),MANTENIMIENTO,Sustituciones y reparaciones,bccfebb8e9fd
HS01300,SEÑAL PVC 30x30 cm,Material,General,u,3.17,3.17,3.17,3.17,1,EUR,1.75,0.5533,6,6,SEGURIDAD Y SALUD,Base de Costes de la Construccion de Andalucia (BCCA 2023),SEGURIDAD Y SALUD,Señalización,c3ab38b2cc43
IE12200,TUBO PVC FLEXIBLE CORRUGADO DIAN. 29 mm,Material,General,m,0.5,0.5,0.5,0.5,1,EUR,0.51,1.01,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos,93c838c0ca03
IF08000,DESAGUE BIDÉ C/TAPÓN Y CADENILLA,Material,General,u,6.34,6.34,6.34,6.34,1,EUR,6.34,1.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé,9c4c271a9e76
IE02100,CABLE COBRE 1x4 mm2 H07V-K,Material,Electrical,m,1.39,1.39,1.39,1.39,1,EUR,7.22,5.1933,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Circuitos,429e4d620ae9
US10889,ADAPT. ISO2531 (173-168) DIÁM. 150,Material,General,u,58.77,58.77,58.77,58.77,1,EUR,97.95,1.6667,6,6,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición,d24e8a8b1f0e
IF00200,"ARMARIO METÁLICO CONTADOR 0,60x0,50 m",Material,General,u,63.85,63.85,63.85,63.85,1,EUR,63.85,1.0,6,6,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Contadores,c6223ff9b542
TO02300,OFICIAL 1ª OBRA CIVIL,Labor,Labor,h,23.17,23.17,23.17,23.17,1,EUR,4.99,0.2152,6,6,DEMOLICIONES Y TRABAJOS PREVIOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),DEMOLICIONES Y TRABAJOS PREVIOS,Bancos,21b867600e5c
XI00100,ADHESIVO CAUCHO SINTETICO EN DISOLUCIÓN,Material,General,kg,4.73,4.73,4.73,4.73,1,EUR,0.36,0.076,6,6,AISLAMIENTOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),AISLAMIENTOS,Suelos,f9ddf38d89b7
